id,verb
21804__Labour__uk.proc.d.1939-07-25.28,be
21804__Labour__uk.proc.d.1939-07-25.28,say
21804__Labour__uk.proc.d.1939-07-25.28,be
21804__Labour__uk.proc.d.1939-07-25.28,see
21804__Labour__uk.proc.d.1939-07-25.28,entertain
21804__Labour__uk.proc.d.1939-07-25.28,assert
21804__Labour__uk.proc.d.1939-07-25.28,come
21804__Labour__uk.proc.d.1939-07-25.28,propose
21804__Labour__uk.proc.d.1939-07-25.28,do
17589__Labour__uk.proc.d.1939-09-13.37,say
17589__Labour__uk.proc.d.1939-09-13.37,be
17589__Labour__uk.proc.d.1939-09-13.37,be
17589__Labour__uk.proc.d.1939-09-13.37,produce
17589__Labour__uk.proc.d.1939-09-13.37,get
17589__Labour__uk.proc.d.1939-09-21.14,remember
17589__Labour__uk.proc.d.1939-09-21.14,cross
17589__Labour__uk.proc.d.1939-09-21.14,describe
17589__Labour__uk.proc.d.1939-09-21.14,pledge
17589__Labour__uk.proc.d.1939-09-21.14,be
17589__Labour__uk.proc.d.1939-09-21.14,go
21438__Liberal__uk.proc.d.1939-09-21.14,suggest
21438__Liberal__uk.proc.d.1939-09-21.14,get
21759__Liberal__uk.proc.d.1939-09-21.14,say
21759__Liberal__uk.proc.d.1939-09-21.14,make
21759__Liberal__uk.proc.d.1939-09-21.14,seem
21759__Liberal__uk.proc.d.1939-09-21.14,savour
21655__Conservative__uk.proc.d.1939-09-21.14,find
21655__Conservative__uk.proc.d.1939-09-21.14,do
21655__Conservative__uk.proc.d.1939-09-21.14,learn
21655__Conservative__uk.proc.d.1939-09-21.14,suggest
21655__Conservative__uk.proc.d.1939-09-21.14,eliminate
21655__Conservative__uk.proc.d.1939-09-21.14,be
21655__Conservative__uk.proc.d.1939-09-21.14,help
21655__Conservative__uk.proc.d.1939-09-21.14,simplify
19211__Labour__uk.proc.d.1939-09-21.14,join
19211__Labour__uk.proc.d.1939-09-21.14,protest
19211__Labour__uk.proc.d.1939-09-21.14,place
19147__Conservative__uk.proc.d.1939-09-26.25,run
19147__Conservative__uk.proc.d.1939-09-26.25,appear
19147__Conservative__uk.proc.d.1939-09-26.25,suffer
19147__Conservative__uk.proc.d.1939-09-26.25,obtain
17744__Conservative__uk.proc.d.1939-09-26.25,have
17744__Conservative__uk.proc.d.1939-09-26.25,come
17744__Conservative__uk.proc.d.1939-09-26.25,shut
17744__Conservative__uk.proc.d.1939-09-26.25,have
17744__Conservative__uk.proc.d.1939-09-26.25,collect
17744__Conservative__uk.proc.d.1939-09-26.25,slaughter
17744__Conservative__uk.proc.d.1939-09-26.25,have
17744__Conservative__uk.proc.d.1939-09-26.25,introduce
17744__Conservative__uk.proc.d.1939-09-26.25,pause
"19033__National_Liberal,_1932__uk.proc.d.1939-09-28.4",effect
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,see
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,use
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,bastardise
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,see
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,own
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,grip
18397__Independent_Labour_Party__uk.proc.d.1939-10-03.35,turn
21151__Conservative__uk.proc.d.1939-10-05.23,know
21151__Conservative__uk.proc.d.1939-10-05.23,call
21151__Conservative__uk.proc.d.1939-10-05.23,suffer
21151__Conservative__uk.proc.d.1939-10-05.23,come
na__na__uk.proc.d.1939-10-10.15,extend
na__na__uk.proc.d.1939-10-10.15,mean
na__na__uk.proc.d.1939-10-10.15,quote
na__na__uk.proc.d.1939-10-10.15,expect
na__na__uk.proc.d.1939-10-10.15,pay
na__na__uk.proc.d.1939-10-10.15,risk
18268__Conservative__uk.proc.d.1939-10-18.9,come
16713__Conservative__uk.proc.d.1939-10-18.9,say
16713__Conservative__uk.proc.d.1939-10-18.9,engage
16713__Conservative__uk.proc.d.1939-10-18.9,make
21633__Labour__uk.proc.d.1939-10-26.11,stand
21633__Labour__uk.proc.d.1939-10-26.11,centralise
21633__Labour__uk.proc.d.1939-10-26.11,stand
21633__Labour__uk.proc.d.1939-10-26.11,stand
21633__Labour__uk.proc.d.1939-10-26.11,stand
21633__Labour__uk.proc.d.1939-10-26.11,stand
21633__Labour__uk.proc.d.1939-10-26.11,stand
16546__Conservative__uk.proc.d.1939-10-31.6,ask
16546__Conservative__uk.proc.d.1939-10-31.6,consider
16546__Conservative__uk.proc.d.1939-10-31.6,grow
16546__Conservative__uk.proc.d.1939-10-31.6,pay
16546__Conservative__uk.proc.d.1939-10-31.6,export
16546__Conservative__uk.proc.d.1939-10-31.6,call
16546__Conservative__uk.proc.d.1939-10-31.6,consider
19081__Labour__uk.proc.d.1939-10-31.6,appreciate
19081__Labour__uk.proc.d.1939-10-31.6,arise
19081__Labour__uk.proc.d.1939-10-31.6,bureaucracy
19081__Labour__uk.proc.d.1939-10-31.6,lack
17601__Liberal__uk.proc.d.1939-10-31.11,know
17601__Liberal__uk.proc.d.1939-10-31.11,be
17812__Liberal__uk.proc.d.1939-10-31.11,want
17812__Liberal__uk.proc.d.1939-10-31.11,see
17812__Liberal__uk.proc.d.1939-10-31.11,extend
19100__Conservative__uk.proc.d.1939-11-02.12,look
19100__Conservative__uk.proc.d.1939-11-02.12,see
19100__Conservative__uk.proc.d.1939-11-02.12,be
19100__Conservative__uk.proc.d.1939-11-02.12,congratulate
19100__Conservative__uk.proc.d.1939-11-02.12,be
19100__Conservative__uk.proc.d.1939-11-02.12,like
19100__Conservative__uk.proc.d.1939-11-02.12,see
19100__Conservative__uk.proc.d.1939-11-02.12,change
na__na__uk.proc.d.1939-11-08.28,encourage
na__na__uk.proc.d.1939-11-08.28,know
na__na__uk.proc.d.1939-11-08.28,speak
na__na__uk.proc.d.1939-11-08.28,say
na__na__uk.proc.d.1939-11-08.28,take
na__na__uk.proc.d.1939-11-08.28,ration
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,regard
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,be
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,wipe
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,suspect
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,have
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,-
18397__Independent_Labour_Party__uk.proc.d.1939-11-29.7,operate
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",want
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",see
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",be
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",govern
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",control
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",sum
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",try
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",say
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",want
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",see
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",be
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",bind
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",work
"19033__National_Liberal,_1932__uk.proc.d.1939-12-06.25",convert
17812__Liberal__uk.proc.d.1940-02-13.27,set
17589__Labour__uk.proc.d.1940-02-21.21,put
17589__Labour__uk.proc.d.1940-02-21.21,put
17589__Labour__uk.proc.d.1940-02-21.21,think
17589__Labour__uk.proc.d.1940-02-21.21,dwell
17589__Labour__uk.proc.d.1940-02-21.21,deal
17589__Labour__uk.proc.d.1940-02-21.21,administer
17589__Labour__uk.proc.d.1940-02-21.21,deal
17589__Labour__uk.proc.d.1940-02-21.21,ail
17589__Labour__uk.proc.d.1940-02-21.21,require
17589__Labour__uk.proc.d.1940-02-21.21,do
17589__Labour__uk.proc.d.1940-02-21.21,be
17589__Labour__uk.proc.d.1940-02-29.11,be
17589__Labour__uk.proc.d.1940-02-29.11,suggest
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,become
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,be
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,allow
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,hurt
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,humiliate
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,treat
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,treat
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,allow
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,take
22254__Independent_Labour_Party__uk.proc.d.1940-02-29.11,be
18397__Independent_Labour_Party__uk.proc.d.1940-03-13.5,be
18397__Independent_Labour_Party__uk.proc.d.1940-03-13.5,believe
18397__Independent_Labour_Party__uk.proc.d.1940-03-13.5,bring
22212__Labour__uk.proc.d.1940-03-13.21,say
22212__Labour__uk.proc.d.1940-03-13.21,want
22212__Labour__uk.proc.d.1940-03-13.21,avoid
22212__Labour__uk.proc.d.1940-03-13.21,encourage
22212__Labour__uk.proc.d.1940-03-13.21,use
18875__Conservative__uk.proc.d.1940-03-19.32,have
18875__Conservative__uk.proc.d.1940-03-19.32,breed
18875__Conservative__uk.proc.d.1940-03-19.32,bind
18875__Conservative__uk.proc.d.1940-03-19.32,be
18875__Conservative__uk.proc.d.1940-03-19.32,feel
18875__Conservative__uk.proc.d.1940-03-19.32,insist
18875__Conservative__uk.proc.d.1940-03-19.32,feel
18875__Conservative__uk.proc.d.1940-03-19.32,recognise
18875__Conservative__uk.proc.d.1940-03-19.32,manage
18875__Conservative__uk.proc.d.1940-03-19.32,avoid
18875__Conservative__uk.proc.d.1940-03-19.32,become
21894__Labour__uk.proc.d.1940-10-17.10,call
21894__Labour__uk.proc.d.1940-10-17.10,make
21894__Labour__uk.proc.d.1940-10-17.10,keep
21894__Labour__uk.proc.d.1940-10-17.10,do
21894__Labour__uk.proc.d.1940-10-17.10,attempt
21894__Labour__uk.proc.d.1940-10-17.10,do
21894__Labour__uk.proc.d.1940-10-17.10,have
21894__Labour__uk.proc.d.1940-10-17.10,let
21894__Labour__uk.proc.d.1940-10-17.10,be
21894__Labour__uk.proc.d.1940-10-17.10,select
21894__Labour__uk.proc.d.1940-10-17.10,watch
17669__Conservative__uk.proc.d.1941-01-23.11,hope
17669__Conservative__uk.proc.d.1941-01-23.11,place
21284__Conservative__uk.proc.d.1941-01-23.11,say
21284__Conservative__uk.proc.d.1941-01-23.11,do
21284__Conservative__uk.proc.d.1941-01-23.11,point
21284__Conservative__uk.proc.d.1941-01-23.11,put
21284__Conservative__uk.proc.d.1941-01-23.11,create
21284__Conservative__uk.proc.d.1941-01-23.11,give
21284__Conservative__uk.proc.d.1941-01-23.11,ensure
21284__Conservative__uk.proc.d.1941-01-23.11,speak
21284__Conservative__uk.proc.d.1941-01-23.11,want
21284__Conservative__uk.proc.d.1941-01-23.11,know
21284__Conservative__uk.proc.d.1941-01-23.11,endeavour
21284__Conservative__uk.proc.d.1941-01-23.11,secure
17492__Labour__uk.proc.d.1941-01-23.11,tell
17492__Labour__uk.proc.d.1941-01-23.11,give
17492__Labour__uk.proc.d.1941-01-23.11,lay
21880__Conservative__uk.proc.d.1941-02-06.15,mean
21438__Liberal__uk.proc.d.1941-02-26.26,make
21438__Liberal__uk.proc.d.1941-02-26.26,take
21438__Liberal__uk.proc.d.1941-02-26.26,wall
17577__National_Liberal__uk.proc.d.1941-03-04.22,deform
17577__National_Liberal__uk.proc.d.1941-03-04.22,fear
17577__National_Liberal__uk.proc.d.1941-03-04.22,act
17577__National_Liberal__uk.proc.d.1941-03-04.22,fear
17577__National_Liberal__uk.proc.d.1941-03-04.22,tell
16522__Labour__uk.proc.d.1941-05-06.24,put
16522__Labour__uk.proc.d.1941-05-06.24,lose
16522__Labour__uk.proc.d.1941-05-06.24,get
21882__Labour__uk.proc.d.1941-05-20.32,be
21882__Labour__uk.proc.d.1941-05-20.32,use
21882__Labour__uk.proc.d.1941-05-20.32,avoid
21882__Labour__uk.proc.d.1941-05-20.32,be
21882__Labour__uk.proc.d.1941-05-20.32,contemplate
22526__Labour__uk.proc.d.1941-05-29.30,become
21816__Labour__uk.proc.d.1941-06-11.28,make
21816__Labour__uk.proc.d.1941-06-11.28,be
21894__Labour__uk.proc.d.1941-07-15.26,do
21894__Labour__uk.proc.d.1941-07-15.26,ask
21894__Labour__uk.proc.d.1941-07-15.26,deal
21894__Labour__uk.proc.d.1941-07-15.26,give
21673__Conservative__uk.proc.d.1941-07-25.10,find
21673__Conservative__uk.proc.d.1941-07-25.10,deal
21673__Conservative__uk.proc.d.1941-07-25.10,bother
21405__Conservative__uk.proc.d.1941-07-29.27,make
21405__Conservative__uk.proc.d.1941-07-29.27,cut
21405__Conservative__uk.proc.d.1941-07-29.27,waste
21405__Conservative__uk.proc.d.1941-07-29.27,live
21405__Conservative__uk.proc.d.1941-07-29.27,get
21405__Conservative__uk.proc.d.1941-07-29.27,produce
21028__Independent__uk.proc.d.1941-10-21.12,have
17199__Conservative__uk.proc.d.1941-10-21.13,gallant
17199__Conservative__uk.proc.d.1941-10-21.13,lay
17199__Conservative__uk.proc.d.1941-10-21.13,become
17199__Conservative__uk.proc.d.1941-10-21.13,maintain
17199__Conservative__uk.proc.d.1941-10-21.13,be
17199__Conservative__uk.proc.d.1941-10-21.13,safeguard
17199__Conservative__uk.proc.d.1941-10-21.13,be
17199__Conservative__uk.proc.d.1941-10-21.13,be
17199__Conservative__uk.proc.d.1941-10-21.13,grapple
17199__Conservative__uk.proc.d.1941-10-21.13,bind
17199__Conservative__uk.proc.d.1941-10-21.13,face
17199__Conservative__uk.proc.d.1941-10-21.13,be
17199__Conservative__uk.proc.d.1941-10-21.13,grow
19472__Labour__uk.proc.d.1941-11-25.11,be
19472__Labour__uk.proc.d.1941-11-25.11,be
19472__Labour__uk.proc.d.1941-11-25.11,see
19472__Labour__uk.proc.d.1941-11-25.11,improve
19472__Labour__uk.proc.d.1941-11-25.11,eliminate
19472__Labour__uk.proc.d.1941-11-25.11,work
18397__Independent_Labour_Party__uk.proc.d.1941-11-27.12,believe
18397__Independent_Labour_Party__uk.proc.d.1941-11-27.12,loathe
18397__Independent_Labour_Party__uk.proc.d.1941-11-27.12,be
17326__Conservative__uk.proc.d.1941-12-04.18,know
17326__Conservative__uk.proc.d.1941-12-04.18,do
17326__Conservative__uk.proc.d.1941-12-04.18,mean
17326__Conservative__uk.proc.d.1941-12-04.18,set
17326__Conservative__uk.proc.d.1941-12-04.18,mean
17326__Conservative__uk.proc.d.1941-12-04.18,have
17326__Conservative__uk.proc.d.1941-12-04.18,occur
17326__Conservative__uk.proc.d.1941-12-04.18,have
17326__Conservative__uk.proc.d.1941-12-04.18,take
17326__Conservative__uk.proc.d.1941-12-04.18,make
17326__Conservative__uk.proc.d.1941-12-04.18,like
17326__Conservative__uk.proc.d.1941-12-04.18,develop
17326__Conservative__uk.proc.d.1941-12-04.18,find
16645__Labour__uk.proc.d.1941-12-09.12,emphasise
16645__Labour__uk.proc.d.1941-12-09.12,say
16645__Labour__uk.proc.d.1941-12-09.12,be
16645__Labour__uk.proc.d.1941-12-09.12,be
16645__Labour__uk.proc.d.1941-12-09.12,do
16645__Labour__uk.proc.d.1941-12-09.12,give
16645__Labour__uk.proc.d.1941-12-09.12,express
16645__Labour__uk.proc.d.1941-12-09.12,remove
16645__Labour__uk.proc.d.1941-12-09.12,provide
21995__Conservative__uk.proc.d.1942-02-25.24,come
21995__Conservative__uk.proc.d.1942-02-25.24,expand
21879__Labour__uk.proc.d.1942-03-03.12,think
21879__Labour__uk.proc.d.1942-03-03.12,mean
21879__Labour__uk.proc.d.1942-03-03.12,create
17119__Labour__uk.proc.d.1942-03-24.25,condemn
17119__Labour__uk.proc.d.1942-03-24.25,mean
17475__Communist__uk.proc.d.1942-03-24.25,face
17475__Communist__uk.proc.d.1942-03-24.25,threaten
18397__Independent_Labour_Party__uk.proc.d.1942-05-19.29,be
18397__Independent_Labour_Party__uk.proc.d.1942-05-19.29,have
18397__Independent_Labour_Party__uk.proc.d.1942-05-19.29,have
18397__Independent_Labour_Party__uk.proc.d.1942-05-19.29,be
21438__Liberal__uk.proc.d.1942-06-02.29,look
21438__Liberal__uk.proc.d.1942-06-02.29,be
21438__Liberal__uk.proc.d.1942-06-02.29,find
21438__Liberal__uk.proc.d.1942-06-02.29,vest
21438__Liberal__uk.proc.d.1942-06-02.29,enable
21438__Liberal__uk.proc.d.1942-06-02.29,modify
21438__Liberal__uk.proc.d.1942-06-02.29,adapt
21438__Liberal__uk.proc.d.1942-06-02.29,lament
21438__Liberal__uk.proc.d.1942-06-02.29,have
21626__Liberal__uk.proc.d.1942-06-02.31,find
18257__Labour__uk.proc.d.1942-06-23.27,sap
21675__Labour__uk.proc.d.1942-06-24.35,need
21675__Labour__uk.proc.d.1942-06-24.35,say
21675__Labour__uk.proc.d.1942-06-24.35,be
21675__Labour__uk.proc.d.1942-06-24.35,render
21675__Labour__uk.proc.d.1942-06-24.35,purge
18268__Conservative__uk.proc.d.1942-06-24.35,tell
18268__Conservative__uk.proc.d.1942-06-24.35,purge
21626__Liberal__uk.proc.d.1942-06-30.24,have
21626__Liberal__uk.proc.d.1942-06-30.24,carry
21626__Liberal__uk.proc.d.1942-06-30.24,forget
21626__Liberal__uk.proc.d.1942-06-30.24,worship
21626__Liberal__uk.proc.d.1942-06-30.24,warn
21626__Liberal__uk.proc.d.1942-06-30.24,make
21626__Liberal__uk.proc.d.1942-06-30.24,consider
21626__Liberal__uk.proc.d.1942-06-30.24,lay
21626__Liberal__uk.proc.d.1942-06-30.24,be
21626__Liberal__uk.proc.d.1942-06-30.24,see
21626__Liberal__uk.proc.d.1942-06-30.24,alter
21626__Liberal__uk.proc.d.1942-06-30.24,cherish
16765__Conservative__uk.proc.d.1942-07-07.19,say
16765__Conservative__uk.proc.d.1942-07-07.19,broadcast
16765__Conservative__uk.proc.d.1942-07-07.19,improve
16765__Conservative__uk.proc.d.1942-07-07.19,be
16765__Conservative__uk.proc.d.1942-07-07.19,call
21786__Conservative__uk.proc.d.1942-07-08.38,want
21786__Conservative__uk.proc.d.1942-07-08.38,run
21786__Conservative__uk.proc.d.1942-07-08.38,get
21786__Conservative__uk.proc.d.1942-07-08.38,become
21786__Conservative__uk.proc.d.1942-07-08.38,establish
22008__Independent__uk.proc.d.1942-07-08.38,gallant
22008__Independent__uk.proc.d.1942-07-08.38,say
22008__Independent__uk.proc.d.1942-07-08.38,hope
22008__Independent__uk.proc.d.1942-07-08.38,take
22008__Independent__uk.proc.d.1942-07-08.38,understand
14182__Labour__uk.proc.d.1942-07-14.21,handle
14182__Labour__uk.proc.d.1942-07-14.21,run
14182__Labour__uk.proc.d.1942-07-14.21,cut
21673__Conservative__uk.proc.d.1942-07-15.35,condemn
21673__Conservative__uk.proc.d.1942-07-15.35,name
21673__Conservative__uk.proc.d.1942-07-15.35,defend
18199__Conservative__uk.proc.d.1942-08-06.16,be
18199__Conservative__uk.proc.d.1942-08-06.16,come
18199__Conservative__uk.proc.d.1942-08-06.16,deny
18199__Conservative__uk.proc.d.1942-08-06.16,start
18199__Conservative__uk.proc.d.1942-08-06.16,control
18199__Conservative__uk.proc.d.1942-08-06.16,prevent
18199__Conservative__uk.proc.d.1942-08-06.16,enter
na__na__uk.proc.d.1942-09-10.21,have
na__na__uk.proc.d.1942-09-10.21,be
19081__Labour__uk.proc.d.1942-10-14.30,be
19081__Labour__uk.proc.d.1942-10-14.30,become
19081__Labour__uk.proc.d.1942-10-14.30,disturb
19081__Labour__uk.proc.d.1942-10-14.30,be
19081__Labour__uk.proc.d.1942-10-14.30,try
19081__Labour__uk.proc.d.1942-10-14.30,break
19081__Labour__uk.proc.d.1942-10-14.30,doubt
19449__Conservative__uk.proc.d.1942-11-17.29,be
19449__Conservative__uk.proc.d.1942-11-17.29,order
19449__Conservative__uk.proc.d.1942-11-17.29,do
19081__Labour__uk.proc.d.1942-11-17.29,produce
19081__Labour__uk.proc.d.1942-11-17.29,achieve
19081__Labour__uk.proc.d.1942-11-17.29,want
19081__Labour__uk.proc.d.1942-11-17.29,produce
19081__Labour__uk.proc.d.1942-11-17.29,achieve
19081__Labour__uk.proc.d.1942-11-17.29,enter
19147__Conservative__uk.proc.d.1942-11-18.32,be
19147__Conservative__uk.proc.d.1942-11-18.32,be
19147__Conservative__uk.proc.d.1942-11-18.32,be
19147__Conservative__uk.proc.d.1942-11-18.32,destroy
19147__Conservative__uk.proc.d.1942-11-18.32,be
19147__Conservative__uk.proc.d.1942-11-18.32,destroy
18875__Conservative__uk.proc.d.1942-11-26.30,teach
18875__Conservative__uk.proc.d.1942-11-26.30,meddle
18875__Conservative__uk.proc.d.1942-11-26.30,forget
18257__Labour__uk.proc.d.1942-12-02.38,create
18257__Labour__uk.proc.d.1942-12-02.38,call
18257__Labour__uk.proc.d.1942-12-02.38,help
18257__Labour__uk.proc.d.1942-12-02.38,be
18257__Labour__uk.proc.d.1942-12-02.38,take
18257__Labour__uk.proc.d.1942-12-02.38,bind
18257__Labour__uk.proc.d.1942-12-02.38,grow
18257__Labour__uk.proc.d.1942-12-02.38,expand
18257__Labour__uk.proc.d.1942-12-02.38,go
18257__Labour__uk.proc.d.1942-12-02.38,go
18257__Labour__uk.proc.d.1942-12-02.38,destroy
18257__Labour__uk.proc.d.1942-12-02.38,go
18257__Labour__uk.proc.d.1942-12-02.38,pursue
18257__Labour__uk.proc.d.1942-12-02.38,develop
18257__Labour__uk.proc.d.1942-12-02.38,substitute
18752__Conservative__uk.proc.d.1942-12-09.32,resist
17069__Conservative__uk.proc.d.1943-01-19.24,say
17069__Conservative__uk.proc.d.1943-01-19.24,break
17069__Conservative__uk.proc.d.1943-01-19.24,go
21361__Liberal__uk.proc.d.1943-01-28.14,have
21361__Liberal__uk.proc.d.1943-01-28.14,be
21361__Liberal__uk.proc.d.1943-01-28.14,lead
21361__Liberal__uk.proc.d.1943-01-28.14,be
21361__Liberal__uk.proc.d.1943-01-28.14,watch
21361__Liberal__uk.proc.d.1943-01-28.14,be
16872__Conservative__uk.proc.d.1943-02-03.8,entail
16872__Conservative__uk.proc.d.1943-02-03.8,rivet
18117__Conservative__uk.proc.d.1943-02-03.11,disturb
18117__Conservative__uk.proc.d.1943-02-03.11,say
18117__Conservative__uk.proc.d.1943-02-03.11,control
18117__Conservative__uk.proc.d.1943-02-03.11,work
18117__Conservative__uk.proc.d.1943-02-03.11,use
18117__Conservative__uk.proc.d.1943-02-03.11,serve
18117__Conservative__uk.proc.d.1943-02-03.11,create
16977__Conservative__uk.proc.d.1943-02-03.11,speak
19423__Conservative__uk.proc.d.1943-02-03.11,seem
19423__Conservative__uk.proc.d.1943-02-03.11,come
19423__Conservative__uk.proc.d.1943-02-03.11,sit
19423__Conservative__uk.proc.d.1943-02-03.11,take
19423__Conservative__uk.proc.d.1943-02-03.11,resist
16645__Labour__uk.proc.d.1943-02-09.24,decide
16645__Labour__uk.proc.d.1943-02-09.24,avoid
16645__Labour__uk.proc.d.1943-02-09.24,avoid
16645__Labour__uk.proc.d.1943-02-09.24,complain
16645__Labour__uk.proc.d.1943-02-09.24,lead
17099__Conservative__uk.proc.d.1943-02-17.31,think
17099__Conservative__uk.proc.d.1943-02-17.31,welcome
17099__Conservative__uk.proc.d.1943-02-17.31,manage
