w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
manchester,96,1760,2,-16.366322214245816,-15.366322214245816,-14.366322214245816,23.611611896083318,1958-1961
concern,96,14554,2,-19.4140905960897,-18.4140905960897,-17.4140905960897,28.008612226347672,1958-1961
shall,96,25335,2,-20.21380670913106,-19.21380670913106,-18.21380670913106,29.162358696751436,1958-1961
hand,96,8127,2,-18.573469679644326,-17.573469679644326,-16.573469679644326,26.795852598924395,1958-1961
corporation,96,5320,2,-17.962173031109707,-16.962173031109707,-15.96217303110971,25.913937955571456,1958-1961
bureaucratic,96,99,3,-11.629356620079609,-10.044394119358454,-8.459431618637296,10.585496576028953,1958-1961
concerned,96,5506,2,-18.01175139531672,-17.01175139531672,-16.01175139531672,25.985464415748297,1958-1961
need,112,25139,2,-20.424994563786523,-19.424994563786523,-18.424994563786523,29.467038367358853,1959-1962
rate,112,17137,2,-19.872181875238482,-18.872181875238482,-17.872181875238482,28.6694982430501,1959-1962
individual,112,5540,3,-17.658062682273,-16.073100181551844,-14.488137680830688,16.07306131964039,1959-1962
governmental,112,211,2,-13.52845411076479,-12.52845411076479,-11.52845411076479,19.517433656494273,1959-1962
attitude,112,4424,2,-17.91849059229231,-16.91849059229231,-15.918490592292311,25.850917517715665,1959-1962
piece,112,1578,2,-16.431236412071062,-15.431236412071064,-14.431236412071064,23.705263287369085,1959-1962
little,112,14565,2,-19.637573003085315,-18.637573003085315,-17.637573003085315,28.331029186646173,1959-1962
many,112,39268,2,-21.068421422057,-20.068421422057,-19.068421422056996,30.395307104960438,1959-1962
introduce,112,8318,2,-18.82937589170396,-17.82937589170396,-16.82937589170396,27.165047221995508,1959-1962
danger,112,5038,4,-17.105990328791847,-15.105990328791846,-13.105990328791846,12.339363708421283,1959-1962
interest,112,19330,3,-19.460946438435048,-17.87598393771389,-16.291021436992732,17.714116835547422,1959-1962
sometimes,112,3685,2,-17.654803826040038,-16.654803826040038,-15.654803826040038,25.47049792769546,1959-1962
place,112,23605,2,-20.33415978454896,-19.33415978454896,-18.33415978454896,29.335991481812577,1959-1962
local,112,28421,3,-20.017062117945827,-18.43209961722467,-16.84713711650351,18.22031514158037,1959-1962
hold,112,8336,2,-18.832494484336113,-17.832494484336113,-16.832494484336113,27.169546400120467,1959-1962
recognise,112,6970,2,-18.574297862813392,-17.57429786281339,-16.57429786281339,26.797047414675355,1959-1962
burnham,112,309,2,-14.078817949961978,-13.078817949961978,-12.078817949961978,20.31144083798867,1959-1962
create,112,4710,8,-16.00886626655775,-13.00886626655775,-10.00886626655775,7.698637324339161,1959-1962
private,112,11063,3,-18.655847461163503,-17.07088496044235,-15.48592245972119,16.981284165117714,1959-1962
surely,112,6270,4,-17.421604649747007,-15.421604649747007,-13.421604649747007,12.567031316259056,1959-1962
enormous,112,1826,3,-16.05686347132067,-14.471900970599515,-12.886938469878357,14.615586988187642,1959-1962
official,112,6827,2,-18.544390958597834,-17.544390958597834,-16.544390958597834,26.753900872275228,1959-1962
approve,112,3620,2,-17.62912890402817,-16.629128904028175,-15.629128904028173,25.43345684503373,1959-1962
wish,112,17689,2,-19.917919793059983,-18.917919793059983,-17.917919793059983,28.735484110271766,1959-1962
people,112,55448,5,-20.244274630278564,-17.9223465353912,-15.600418440503839,12.578475052610942,1959-1962
managerial,112,109,2,-12.57553924683453,-11.57553924683453,-10.57553924683453,18.14266810791271,1959-1962
always,112,10812,3,-18.622738217871145,-17.037775717149987,-15.452813216428831,16.951146833109078,1959-1962
build,112,10192,4,-18.122504484313907,-16.122504484313904,-14.122504484313906,13.072623674003838,1959-1962
lawyer,112,916,2,-15.64655871015455,-14.64655871015455,-13.64655871015455,22.573212658117985,1959-1962
necessary,112,12433,2,-19.409241752696698,-18.409241752696698,-17.409241752696698,28.00161682403054,1959-1962
minister,112,58699,4,-20.648403227304737,-18.648403227304737,-16.648403227304737,14.894674469154106,1959-1962
doubt,112,11271,2,-19.267682823420532,-18.267682823420532,-17.267682823420532,27.797390458770263,1959-1962
describe,112,3661,2,-17.64537698036215,-16.64537698036215,-15.64537698036215,25.456897864184747,1959-1962
although,112,12458,2,-19.412139779144027,-18.412139779144027,-17.412139779144027,28.005797792414466,1959-1962
part,112,30767,4,-19.716451079171094,-17.716451079171094,-15.716451079171094,14.222413097924994,1959-1962
gentleman,112,58254,4,-20.637424417159966,-18.637424417159966,-16.637424417159966,14.886754931678745,1959-1962
view,112,30089,2,-20.68430346148487,-19.68430346148487,-18.68430346148487,29.841142028126644,1959-1962
executive,112,1737,4,-15.569736960767996,-13.569736960768,-11.569736960767997,11.231191150622795,1959-1962
like,112,31425,3,-20.16201754553168,-18.577055044810525,-16.99209254408937,18.35225925788148,1959-1962
impose,112,4374,2,-17.902092427105696,-16.902092427105696,-15.902092427105698,25.827259966121254,1959-1962
industry,112,41529,5,-19.82725833944049,-17.50533024455313,-15.183402149665767,12.319368262832775,1959-1962
seem,112,16513,2,-19.818669547354673,-18.818669547354673,-17.818669547354673,28.592296272985706,1959-1962
large,112,15451,3,-19.137805014313525,-17.55284251359237,-15.96788001287121,17.41998083556395,1959-1962
force,112,12328,3,-18.812043567851234,-17.22708106713008,-15.642118566408922,17.123459988471275,1959-1962
come,112,36948,3,-20.395601074102423,-18.81063857338127,-17.225676072660107,18.564876148280483,1959-1962
country,112,45234,9,-19.10254987793826,-15.932624876495948,-12.762699875053636,8.693945113747553,1959-1962
european,112,4095,3,-17.22204015786482,-15.637077657143662,-14.052115156422508,15.67617651423121,1959-1962
head,112,3014,3,-16.779856122934273,-15.194893622213115,-13.60993112149196,15.273683260249294,1959-1962
scientific,112,2194,2,-16.906702732460797,-15.906702732460797,-14.906702732460797,24.39121618990508,1959-1962
side,112,19125,2,-20.030527049412342,-19.030527049412342,-18.030527049412342,28.897942040579427,1959-1962
control,112,11899,3,-18.760945134447542,-17.175982633726388,-15.59102013300523,17.076948189968057,1959-1962
carefully,112,3497,2,-17.579257002755323,-16.579257002755323,-15.579257002755321,25.36150690038769,1959-1962
excise,112,465,2,-14.668441828052998,-13.668441828052998,-12.668441828052998,21.162088282900303,1959-1962
strengthen,112,1069,2,-15.869401059778095,-14.869401059778095,-13.869401059778095,22.89470621081992,1959-1962
great,112,45887,5,-19.971224696045596,-17.649296601158234,-15.327368506270869,12.408819589592794,1959-1962
service,112,28572,3,-20.02470682732794,-18.43974432660678,-16.854781825885627,18.227273655936134,1959-1962
treat,112,3693,2,-17.657932469263216,-16.657932469263216,-15.657932469263217,25.47501160575825,1959-1962
debate,112,28179,2,-20.589687716638586,-19.589687716638586,-18.589687716638586,29.704640362246895,1959-1962
resist,112,986,2,-15.752798758435517,-14.752798758435516,-13.752798758435516,22.726484648916742,1959-1962
associate,112,2120,2,-16.857203471508168,-15.857203471508166,-14.857203471508166,24.31980385160105,1959-1962
inland,112,1363,2,-16.219924768862814,-15.219924768862814,-14.219924768862814,23.40040502763045,1959-1962
franks,112,110,2,-12.588714635582264,-11.588714635582264,-10.588714635582264,18.161676175920846,1959-1962
bureaucracy,112,112,112,-6.807354922057604,0.0,6.807354922057604,1.4426950408889634,1959-1962
require,112,9433,3,-18.425893373697843,-16.84093087297669,-15.25596837225553,16.77197093438329,1959-1962
seek,112,7334,2,-18.64773947276927,-17.64773947276927,-16.64773947276927,26.9030012611536,1959-1962
system,112,10530,4,-18.169572737970686,-16.169572737970686,-14.169572737970684,13.106576242070807,1959-1962
administration,112,3012,2,-17.363860976729534,-16.363860976729534,-15.363860976729532,25.05075612181309,1959-1962
friend,112,81146,6,-20.53062478139675,-17.945662280675595,-15.360699779954437,11.458359860233903,1959-1962
include,112,10622,2,-19.18212273615043,-18.18212273615043,-17.18212273615043,27.67395334516766,1959-1962
know,112,46233,6,-19.71902778112572,-17.134065280404563,-14.549102779683407,11.005398949905528,1959-1962
work,112,32623,4,-19.800956759503325,-17.800956759503325,-15.800956759503324,14.283371060896124,1959-1962
rather,112,15098,2,-19.689424753065747,-18.689424753065747,-17.689424753065747,28.405835449204357,1959-1962
whole,112,20764,2,-20.149151694449433,-19.149151694449433,-18.149151694449433,29.069081227701652,1959-1962
opportunity,112,10861,2,-19.214224243480686,-18.214224243480686,-17.214224243480686,27.720266030598083,1959-1962
revenue,112,3700,2,-17.660664477461278,-16.660664477461278,-15.66066447746128,25.478953060437263,1959-1962
remind,112,3660,2,-17.64498285522901,-16.64498285522901,-15.64498285522901,25.456329261809675,1959-1962
danish,112,229,2,-13.64655871015455,-12.646558710154547,-11.646558710154547,19.687822576340057,1959-1962
scheme,112,16157,2,-19.787226647783832,-18.78722664778383,-17.78722664778383,28.546933757703684,1959-1962
give,112,67882,2,-21.858096373081256,-20.858096373081256,-19.858096373081256,31.534567240717365,1959-1962
small,112,15087,2,-19.688373260857546,-18.688373260857546,-17.688373260857546,28.40431846661005,1959-1962
power,112,22085,4,-19.23813413398512,-17.23813413398512,-15.23813413398512,13.877380355528514,1959-1962
opposite,112,12515,4,-18.4187255926333,-16.4187255926333,-14.4187255926333,13.28630203599335,1959-1962
believe,112,23414,6,-18.73747622346916,-16.152513722748,-13.567551222026845,10.45758459506947,1959-1962
extraordinary,112,1300,2,-16.151650829973423,-15.151650829973422,-14.151650829973422,23.301906554572767,1959-1962
proper,112,5602,2,-18.25908119013211,-17.25908119013211,-16.25908119013211,26.34228588419255,1959-1962
slow,112,952,2,-15.702172685365548,-14.702172685365548,-13.702172685365548,22.653446664359016,1959-1962
product,112,2943,2,-17.330426748998,-16.330426748998,-15.330426748997999,25.002520727268855,1959-1962
probably,112,5693,2,-18.28232830644875,-17.28232830644875,-16.28232830644875,26.375824383617534,1959-1962
present,112,28427,3,-20.017366655318376,-18.432404154597222,-16.847441653876064,18.22059234344284,1959-1962
vast,112,2071,5,-15.501538665390756,-13.17961057050339,-10.857682475616029,9.631647512233858,1959-1962
industrial,112,8876,2,-18.923048874254615,-17.923048874254615,-16.923048874254615,27.300188769386615,1959-1962
organisation,112,6445,4,-17.461319565306617,-15.461319565306617,-13.461319565306617,12.595679572122643,1959-1962
must,112,40692,6,-19.534849991083036,-16.94988749036188,-14.364924989640722,10.90260736810798,1959-1962
ombudsman,112,60,2,-11.714245517666122,-10.714245517666123,-9.714245517666123,16.900083916092683,1959-1962
profit,112,5341,2,-18.19024909094974,-17.190249090949738,-16.190249090949738,26.242982156048168,1959-1962
anything,112,8700,2,-18.89415460768106,-17.89415460768106,-16.89415460768106,27.258503154290825,1959-1962
often,112,5870,2,-18.32649971005502,-17.326499710055018,-16.326499710055018,26.439550248549406,1959-1962
would,112,122402,16,-19.708622527780772,-15.70862252778077,-11.70862252778077,7.1083829958954565,1959-1962
well,112,37822,7,-19.206938033524374,-16.39958311146677,-13.592228189409166,9.870413617426696,1959-1962
alter,112,2448,2,-17.064742764750257,-16.064742764750257,-15.064742764750257,24.619219760751015,1959-1962
taxpayer,112,3046,2,-17.380055148544898,-16.380055148544898,-15.380055148544896,25.07411937318242,1959-1962
much,112,36012,5,-19.621616931489687,-17.299688836602325,-14.977760741714963,12.191596072080916,1959-1962
loss,112,4534,3,-17.368961097077232,-15.783998596356078,-14.199036095634924,15.809909716315204,1959-1962
international,112,4320,4,-16.884170519108437,-14.884170519108435,-12.884170519108435,12.17935453872069,1959-1962
affect,112,6393,2,-18.449632300561465,-17.449632300561465,-16.449632300561465,26.617193026244863,1959-1962
could,112,37198,2,-20.990292356605718,-19.990292356605718,-18.990292356605718,30.282590689684582,1959-1962
customs,112,662,3,-14.593079828143665,-13.008117327422509,-11.423154826701353,13.28319369687319,1959-1962
talk,112,8967,2,-18.937764604456856,-17.937764604456856,-16.937764604456856,27.321419080372447,1959-1962
matter,112,52387,4,-20.484276148438486,-18.484276148438486,-16.484276148438486,14.77628180777614,1959-1962
nationalise,112,2667,3,-16.603394530887375,-15.018432030166217,-13.433469529445063,15.113060997175184,1959-1962
state,112,28980,4,-19.630124896501897,-17.630124896501897,-15.630124896501897,14.160141920107131,1959-1962
investigate,112,1346,2,-16.20181761666792,-15.20181761666792,-14.20181761666792,23.374281928954254,1959-1962
mere,112,799,2,-15.449406614985582,-14.449406614985582,-13.449406614985582,22.288782308116847,1959-1962
think,112,76145,5,-20.70188851313636,-18.379960418248995,-16.058032323361633,12.862806544569962,1959-1962
house,112,75399,8,-20.009612691087625,-17.009612691087625,-14.009612691087625,9.622589666513662,1959-1962
lead,112,7100,4,-17.60095823133701,-15.60095823133701,-13.60095823133701,12.696407577621843,1959-1962
huge,112,660,2,-15.17367713630342,-14.17367713630342,-13.17367713630342,21.890988756595192,1959-1962
something,112,16952,2,-19.856522794429775,-18.85652279442977,-17.856522794429775,28.6469069648225,1959-1962
gallant,112,3225,2,-17.462438367255583,-16.462438367255583,-15.462438367255583,25.1929732342688,1959-1962
erect,112,589,2,-15.009478745888064,-14.009478745888064,-13.009478745888064,21.654100553021006,1959-1962
situation,112,13504,2,-19.52845411076479,-18.52845411076479,-17.52845411076479,28.173603901828056,1959-1962
reasonable,112,5448,2,-18.218865910069674,-17.218865910069674,-16.218865910069674,26.28426749907851,1959-1962
question,112,45081,4,-20.267586819757817,-18.267586819757817,-16.267586819757817,14.61997349782556,1959-1962
apply,112,11095,2,-19.244976969141977,-18.244976969141977,-17.244976969141977,27.764632835403443,1959-1962
whether,112,37222,4,-19.99122287749208,-17.99122287749208,-15.991222877492083,14.42061905333191,1959-1962
measure,112,8952,3,-18.350386742312843,-16.765424241591685,-15.180461740870529,16.703241836626212,1959-1962
ordinary,112,3993,3,-17.185649777969495,-15.60068727724834,-14.015724776527184,15.643052562978632,1959-1962
evil,112,771,2,-15.397941971972637,-14.39794197197264,-13.39794197197264,22.21453452286095,1959-1962
however,112,13585,2,-19.537081867166943,-18.537081867166943,-17.537081867166943,28.18605112320344,1959-1962
member,112,130480,9,-20.63089908221454,-17.460974080772225,-14.291049079329914,9.389526812605645,1959-1962
town,112,6288,2,-18.42574042431621,-17.42574042431621,-16.42574042431621,26.582724334868303,1959-1962
idea,112,6890,2,-18.55764318964926,-17.55764318964926,-16.55764318964926,26.77301980029383,1959-1962
complexity,112,464,2,-14.665335917185176,-13.665335917185176,-12.665335917185176,21.157607400693852,1959-1962
deal,112,34784,4,-19.893491147084912,-17.893491147084916,-15.893491147084914,14.35012051193395,1959-1962
clause,112,23605,2,-20.33415978454896,-19.33415978454896,-18.33415978454896,29.335991481812577,1959-1962
five,112,7557,2,-18.690952829513,-17.690952829513,-16.690952829513,26.96534495662795,1959-1962
board,112,24105,2,-20.36439973134122,-19.36439973134122,-18.36439973134122,29.379618503086515,1959-1962
take,112,66592,3,-21.245453671071783,-19.660491170350628,-18.07552866962947,19.33844531889268,1959-1962
make,112,110681,9,-20.393477978884235,-17.223552977441923,-14.05362797599961,9.281471811865512,1959-1962
initiative,112,1450,2,-16.3091921069599,-15.3091921069599,-14.3091921069599,23.529190573616475,1959-1962
public,112,22031,4,-19.234602282905406,-17.234602282905406,-15.234602282905405,13.874832663509583,1959-1962
department,112,8419,3,-18.261825587660944,-16.676863086939786,-15.091900586218632,16.622629999706685,1959-1962
process,112,3293,2,-17.49254171865295,-16.49254171865295,-15.492541718652951,25.23640319004392,1959-1962
government,112,85803,8,-20.19609539233256,-17.19609539233256,-14.196095392332557,9.712268889279542,1959-1962
involve,112,7835,2,-18.74307248141755,-17.74307248141755,-16.74307248141755,27.040537719963496,1959-1962
area,112,24371,3,-19.795270250364954,-18.2103077496438,-16.625345248922645,18.018431483561436,1959-1962
