id,adj
17864__Conservative__uk.proc.d.1954-03-04.13,tape
21863__Socialist__uk.proc.d.1954-04-29.35,extravaganza
17903__Labour__uk.proc.d.1954-04-29.35,conceptions
na__na__uk.proc.d.1954-05-12.17,title
21813__Labour__uk.proc.d.1954-06-22.16,rules
19128__Conservative__uk.proc.d.1954-10-25.5,controls
17772__Conservative__uk.proc.d.1954-10-27.20,powers
17772__Conservative__uk.proc.d.1954-10-27.20,task
17951__Conservative__uk.proc.d.1954-11-09.9,rut
16632__Labour__uk.proc.d.1954-11-15.13,servants
22542__Conservative__uk.proc.d.1954-12-07.9,control
17922__Labour__uk.proc.d.1954-12-13.14,approach
16642__Labour__uk.proc.d.1954-12-15.13,body
22241__Labour__uk.proc.d.1954-12-16.17,body
17788__Conservative__uk.proc.d.1955-02-08.15,operations
19298__Conservative__uk.proc.d.1955-03-11.3,rule
22055__Labour__uk.proc.d.1955-03-22.19,mind
18468__Labour__uk.proc.d.1955-03-30.26,oppression
18468__Labour__uk.proc.d.1955-03-30.26,oppression
18468__Labour__uk.proc.d.1955-03-30.26,business
19373__Labour__uk.proc.d.1955-04-26.16,rigidity
16448__Labour__uk.proc.d.1955-07-21.12,organisations
21666__Conservative__uk.proc.d.1955-12-09.4,bodies
21429__Conservative__uk.proc.d.1956-02-20.11,controls
22241__Labour__uk.proc.d.1956-03-23.7,tape
18562__Conservative__uk.proc.d.1956-03-27.4,blundering
19526__Labour__uk.proc.d.1956-03-27.14,controls
21429__Conservative__uk.proc.d.1956-03-28.19,decision
21864__Conservative__uk.proc.d.1956-04-19.18,restrictions
21777__Labour__uk.proc.d.1956-05-01.8,device
10037__Labour__uk.proc.d.1956-06-08.4,shuffle
10037__Labour__uk.proc.d.1956-06-08.4,Department
18562__Conservative__uk.proc.d.1956-06-12.10,means
18706__Labour__uk.proc.d.1956-06-15.8,cruelty
21841__Conservative__uk.proc.d.1956-06-19.6,system
22043__Labour__uk.proc.d.1956-06-20.27,control
16448__Labour__uk.proc.d.1956-06-20.27,administration
na__na__uk.proc.d.1956-06-26.16,functions
na__na__uk.proc.d.1956-06-26.16,expenditure
na__na__uk.proc.d.1956-06-26.16,expenditure
21864__Conservative__uk.proc.d.1956-06-26.16,control
21864__Conservative__uk.proc.d.1956-06-26.16,control
22484__Labour__uk.proc.d.1956-06-26.16,control
19722__Labour__uk.proc.d.1956-07-02.18,one
21847__Liberal__uk.proc.d.1956-07-02.18,attitude
21782__Labour__uk.proc.d.1956-07-18.11,bother
17922__Labour__uk.proc.d.1956-09-14.3,statement
22057__Labour__uk.proc.d.1956-10-23.11,blunders
22515__Labour__uk.proc.d.1956-10-29.10,difficulty
18562__Conservative__uk.proc.d.1956-11-20.14,bumbledom
18080__Conservative__uk.proc.d.1956-12-07.4,rape
19241__Labour__uk.proc.d.1956-12-18.16,machine
22484__Labour__uk.proc.d.1957-02-08.5,institutions
19526__Labour__uk.proc.d.1957-02-12.24,explanation
18266__Labour__uk.proc.d.1957-03-07.11,pushover
17568__Conservative__uk.proc.d.1957-03-12.12,machinery
21891__Conservative__uk.proc.d.1957-03-13.22,Clause
21882__Labour__uk.proc.d.1957-03-18.12,scheme
22156__Labour__uk.proc.d.1957-04-08.36,monopoly
18904__Conservative__uk.proc.d.1957-04-08.36,pyramid
17849__Labour__uk.proc.d.1957-04-11.18,inquisition
na__na__uk.proc.d.1957-05-27.17,approach
na__na__uk.proc.d.1957-06-03.6,difficulties
18468__Labour__uk.proc.d.1957-07-16.26,arrogance
22228__Conservative__uk.proc.d.1957-07-17.13,thinking
22203__Conservative__uk.proc.d.1957-07-31.9,complacency
22203__Conservative__uk.proc.d.1957-07-31.9,officialdom
22016__Conservative__uk.proc.d.1957-11-29.4,tidiness
21730__Conservative__uk.proc.d.1957-12-02.9,machines
22573__Conservative__uk.proc.d.1957-12-02.9,steamroller
16615__Labour__uk.proc.d.1957-12-02.9,power
16615__Labour__uk.proc.d.1957-12-02.9,institution
19526__Labour__uk.proc.d.1957-12-09.11,Government
21740__Conservative__uk.proc.d.1957-12-16.7,circles
21844__Labour__uk.proc.d.1957-12-16.7,committees
18826__Conservative__uk.proc.d.1958-02-21.4,procedure
22232__Conservative__uk.proc.d.1958-03-18.15,control
22131__Labour__uk.proc.d.1958-03-20.26,excuse
17357__Conservative__uk.proc.d.1958-03-25.25,device
16877__Labour__uk.proc.d.1958-04-02.15,replies
22096__Labour__uk.proc.d.1958-04-21.12,cost
19526__Labour__uk.proc.d.1958-04-23.25,point
na__na__uk.proc.d.1958-04-23.25,interference
na__na__uk.proc.d.1958-04-23.25,interference
17543__Conservative__uk.proc.d.1958-04-23.25,intervention
17543__Conservative__uk.proc.d.1958-04-23.25,intervention
19526__Labour__uk.proc.d.1958-04-23.25,interference
17543__Conservative__uk.proc.d.1958-04-23.25,intervention
18128__Labour__uk.proc.d.1958-04-29.3,megalomania
21924__Labour__uk.proc.d.1958-06-13.4,officials
19476__Labour__uk.proc.d.1958-07-25.4,zeal
21940__Conservative__uk.proc.d.1958-07-31.20,control
19437__Conservative__uk.proc.d.1958-11-11.13,basis
17568__Conservative__uk.proc.d.1958-11-17.8,muddle
19095__Labour__uk.proc.d.1958-11-20.11,machine
19095__Labour__uk.proc.d.1958-11-20.11,machine
16877__Labour__uk.proc.d.1958-11-27.26,pen
18468__Labour__uk.proc.d.1958-12-01.15,character
17126__Labour__uk.proc.d.1958-12-01.15,bumbledom
17126__Labour__uk.proc.d.1958-12-01.15,Bumbledom
21864__Conservative__uk.proc.d.1958-12-01.15,Bumbledon
18605__Conservative__uk.proc.d.1958-12-10.7,system
21940__Conservative__uk.proc.d.1959-01-23.3,control
21924__Labour__uk.proc.d.1959-01-28.10,Department
21910__Conservative__uk.proc.d.1959-02-11.7,arrangements
na__na__uk.proc.d.1959-02-17.7,muddle
19526__Labour__uk.proc.d.1959-03-12.14,Scheme
19526__Labour__uk.proc.d.1959-03-12.14,Scheme
na__na__uk.proc.d.1959-04-07.22,supervision
22542__Conservative__uk.proc.d.1959-04-16.22,machine
22542__Conservative__uk.proc.d.1959-04-16.22,machine
17082__Labour__uk.proc.d.1959-05-11.28,interpretation
17903__Labour__uk.proc.d.1959-06-23.11,language
17838__Conservative__uk.proc.d.1959-06-23.11,attempt
18093__Conservative__uk.proc.d.1959-06-29.15,features
18468__Labour__uk.proc.d.1959-06-30.17,autocracy
18468__Labour__uk.proc.d.1959-06-30.17,autocracy
17082__Labour__uk.proc.d.1959-07-07.42,nonsense
18611__Labour__uk.proc.d.1959-07-20.18,interference
21746__Conservative__uk.proc.d.1959-10-30.5,organisation
19526__Labour__uk.proc.d.1959-11-02.6,reply
18611__Labour__uk.proc.d.1959-11-03.6,reason
19526__Labour__uk.proc.d.1959-11-04.9,decision
18612__Labour__uk.proc.d.1959-11-11.16,paper
18549__Conservative__uk.proc.d.1959-11-16.16,conclusion
19725__Conservative__uk.proc.d.1959-11-19.15,body
17218__Labour__uk.proc.d.1959-11-20.3,revolution
17551__Conservative__uk.proc.d.1959-11-25.13,system
18612__Labour__uk.proc.d.1959-11-30.10,formalities
19437__Conservative__uk.proc.d.1959-11-30.10,formalities
18728__Labour__uk.proc.d.1959-12-08.13,organisation
19526__Labour__uk.proc.d.1959-12-09.12,course
18562__Conservative__uk.proc.d.1960-02-02.4,Bumbledom
18706__Labour__uk.proc.d.1960-02-04.18,situation
19212__Labour__uk.proc.d.1960-02-16.4,system
16472__Conservative__uk.proc.d.1960-02-16.4,interference
21773__Labour__uk.proc.d.1960-02-16.28,system
18904__Conservative__uk.proc.d.1960-02-16.28,reasons
17431__Labour__uk.proc.d.1960-05-04.14,interference
21777__Labour__uk.proc.d.1960-05-10.10,arguments
19526__Labour__uk.proc.d.1960-05-10.17,reason
21746__Conservative__uk.proc.d.1960-05-13.5,machine
16771__Conservative__uk.proc.d.1960-07-11.14,facade
21864__Conservative__uk.proc.d.1960-07-18.13,machine
17568__Conservative__uk.proc.d.1960-07-18.13,delay
16548__Conservative__uk.proc.d.1960-07-21.28,interference
18724__Labour__uk.proc.d.1960-07-21.28,interference
17552__Conservative__uk.proc.d.1960-11-08.16,giant
16757__Conservative__uk.proc.d.1960-12-19.21,Departments
18337__Labour__uk.proc.d.1961-02-01.6,machine
21429__Conservative__uk.proc.d.1961-02-06.13,approval
21937__Labour__uk.proc.d.1961-02-08.20,control
17837__Conservative__uk.proc.d.1961-02-20.6,waste
19526__Labour__uk.proc.d.1961-02-21.11,imposition
19526__Labour__uk.proc.d.1961-03-09.4,difficulties
17280__Conservative__uk.proc.d.1961-03-09.4,difficulties
na__na__uk.proc.d.1961-03-09.5,compulsion
18266__Labour__uk.proc.d.1961-03-15.21,compulsion
18266__Labour__uk.proc.d.1961-03-15.21,power
18266__Labour__uk.proc.d.1961-03-15.21,powers
18266__Labour__uk.proc.d.1961-03-15.21,powers
18266__Labour__uk.proc.d.1961-03-15.21,authority
18266__Labour__uk.proc.d.1961-03-15.21,powers
18266__Labour__uk.proc.d.1961-03-15.21,body
18266__Labour__uk.proc.d.1961-03-15.21,powers
22055__Labour__uk.proc.d.1961-03-15.21,commission
16533__Labour__uk.proc.d.1961-04-12.19,crime
17433__Labour__uk.proc.d.1961-04-12.19,arrangement
17433__Labour__uk.proc.d.1961-04-12.19,arrangement
22254__Independent_Labour_Party__uk.proc.d.1961-04-14.4,regions
19526__Labour__uk.proc.d.1961-04-26.22,government
21777__Labour__uk.proc.d.1961-04-26.22,body
21777__Labour__uk.proc.d.1961-04-26.22,bodies
19526__Labour__uk.proc.d.1961-04-26.22,interference
19526__Labour__uk.proc.d.1961-04-26.22,interference
18728__Labour__uk.proc.d.1961-05-09.23,action
17474__Labour__uk.proc.d.1961-05-09.23,"excuse—""""Do"
21864__Conservative__uk.proc.d.1961-05-16.13,interference
na__na__uk.proc.d.1961-06-01.16,zeal
21953__Liberal__uk.proc.d.1961-06-23.6,interference
na__na__uk.proc.d.1961-07-03.12,rejection
na__na__uk.proc.d.1961-07-03.12,regulations
na__na__uk.proc.d.1961-07-03.12,inspiration
22245__Conservative__uk.proc.d.1961-07-04.4,controls
19964__Labour__uk.proc.d.1961-07-05.23,approach
21818__Labour__uk.proc.d.1961-07-13.21,sense
21777__Labour__uk.proc.d.1961-07-18.19,attitude
21777__Labour__uk.proc.d.1961-07-18.19,attitude
21864__Conservative__uk.proc.d.1961-07-20.20,machinery
17947__Conservative__uk.proc.d.1961-07-20.20,body
22670__Conservative__uk.proc.d.1961-07-27.4,tangle
22150__Conservative__uk.proc.d.1961-07-31.13,outburst
22007__Conservative__uk.proc.d.1961-08-01.5,bulldozer
22218__Labour__uk.proc.d.1961-08-01.17,irritation
19591__Conservative__uk.proc.d.1961-11-06.11,organisations
21813__Labour__uk.proc.d.1961-11-20.10,system
21813__Labour__uk.proc.d.1961-11-20.10,nightmare
21813__Labour__uk.proc.d.1962-01-26.3,method
19374__Conservative__uk.proc.d.1962-02-06.17,official
21777__Labour__uk.proc.d.1962-02-13.12,grounds
22222__Labour__uk.proc.d.1962-02-13.12,string
17286__Labour__uk.proc.d.1962-02-26.9,ingenuity
17668__Labour__uk.proc.d.1962-03-01.12,control
18340__Labour__uk.proc.d.1962-03-09.3,administration
14155__Labour__uk.proc.d.1962-03-27.21,mind
14155__Labour__uk.proc.d.1962-03-27.21,attitude
18225__Labour__uk.proc.d.1962-03-27.21,errors
16608__Labour__uk.proc.d.1962-04-02.6,interests
22218__Labour__uk.proc.d.1962-04-04.8,arrogance
na__na__uk.proc.d.1962-04-05.29,convenience
17998__Conservative__uk.proc.d.1962-04-06.5,machine
17919__Labour__uk.proc.d.1962-04-11.9,cowardice
18468__Labour__uk.proc.d.1962-04-17.10,tyranny
18728__Labour__uk.proc.d.1962-04-17.11,organisation
22057__Labour__uk.proc.d.1962-05-02.27,machine
19212__Labour__uk.proc.d.1962-05-21.5,rule
22072__Conservative__uk.proc.d.1962-05-22.15,impossibility
22072__Conservative__uk.proc.d.1962-05-22.15,nonsense
16757__Conservative__uk.proc.d.1962-05-22.15,nonsense
16877__Labour__uk.proc.d.1962-05-30.9,arguments
17799__Conservative__uk.proc.d.1962-05-30.9,way
16750__Labour__uk.proc.d.1962-06-04.15,intransigence
17605__Liberal__uk.proc.d.1962-06-06.11,agencies
22074__Conservative__uk.proc.d.1962-06-07.18,control
17919__Labour__uk.proc.d.1962-06-26.20,one
14158__Labour__uk.proc.d.1962-07-03.24,mind
14158__Labour__uk.proc.d.1962-07-03.24,attitude
19734__Labour__uk.proc.d.1962-07-05.24,indifference
19734__Labour__uk.proc.d.1962-07-05.24,insolence
17015__Conservative__uk.proc.d.1962-07-10.30,controls
22515__Labour__uk.proc.d.1962-07-12.4,nonsense
17280__Conservative__uk.proc.d.1962-07-12.4,nonsense
19734__Labour__uk.proc.d.1962-07-31.13,staff
19444__Labour__uk.proc.d.1962-08-01.13,hierarchy
22007__Conservative__uk.proc.d.1962-11-15.7,zeal
22107__Labour__uk.proc.d.1962-11-26.12,simplification
17433__Labour__uk.proc.d.1962-12-04.11,machinery
19526__Labour__uk.proc.d.1962-12-11.18,interference
19526__Labour__uk.proc.d.1962-12-11.18,dislike
18724__Labour__uk.proc.d.1963-01-23.18,pattern
18724__Labour__uk.proc.d.1963-01-23.18,telephones
22107__Labour__uk.proc.d.1963-01-28.9,anomaly
22107__Labour__uk.proc.d.1963-01-28.9,reason
22107__Labour__uk.proc.d.1963-01-28.9,administration
17551__Conservative__uk.proc.d.1963-02-06.10,responsibilities
17947__Conservative__uk.proc.d.1963-02-20.6,reasons
17117__Conservative__uk.proc.d.1963-04-04.13,farce
19526__Labour__uk.proc.d.1963-04-25.24,initiative
19526__Labour__uk.proc.d.1963-04-25.24,centralism
19526__Labour__uk.proc.d.1963-04-25.24,intervention
19416__Liberal__uk.proc.d.1963-05-06.9,requirements
18093__Conservative__uk.proc.d.1963-05-06.12,convenience
16780__Labour__uk.proc.d.1963-05-14.16,point
17823__Liberal__uk.proc.d.1963-05-22.5,body
19268__Labour__uk.proc.d.1963-05-28.13,tape
22046__Labour__uk.proc.d.1963-06-20.16,attitude
22046__Labour__uk.proc.d.1963-06-20.16,attitude
17426__Conservative__uk.proc.d.1963-07-01.11,machine
17947__Conservative__uk.proc.d.1963-07-08.13,machine
17947__Conservative__uk.proc.d.1963-07-08.13,machine
22218__Labour__uk.proc.d.1963-07-24.21,cleaning
17947__Conservative__uk.proc.d.1963-11-18.13,abortion
21676__Liberal__uk.proc.d.1963-11-26.15,guidance
21777__Labour__uk.proc.d.1963-11-27.8,system
21777__Labour__uk.proc.d.1963-11-27.8,servants
19416__Liberal__uk.proc.d.1963-11-28.21,burden
17919__Labour__uk.proc.d.1963-12-03.14,organisations
21891__Conservative__uk.proc.d.1963-12-05.15,control
17861__Conservative__uk.proc.d.1963-12-05.15,interference
19701__Conservative__uk.proc.d.1963-12-06.9,horror
22107__Labour__uk.proc.d.1963-12-10.21,nightmare
21779__Liberal__uk.proc.d.1963-12-10.21,mind
17605__Liberal__uk.proc.d.1964-01-14.20,attitude
16646__Conservative__uk.proc.d.1964-01-14.20,meddler
19259__Labour__uk.proc.d.1964-01-22.3,discussions
16615__Labour__uk.proc.d.1964-02-11.22,system
17044__Conservative__uk.proc.d.1964-02-11.26,word
18340__Labour__uk.proc.d.1964-03-11.13,organisation
22085__Conservative__uk.proc.d.1964-04-07.27,Hitlers
22558__Conservative__uk.proc.d.1964-05-01.3,control
22558__Conservative__uk.proc.d.1964-05-01.3,structure
19212__Labour__uk.proc.d.1964-05-13.11,machinery
22007__Conservative__uk.proc.d.1964-05-15.8,system
17900__Conservative__uk.proc.d.1964-06-10.15,convenience
16548__Conservative__uk.proc.d.1964-06-11.12,structure
17571__Labour__uk.proc.d.1964-07-02.16,waffle
18354__Conservative__uk.proc.d.1964-07-30.10,organisations
18354__Conservative__uk.proc.d.1964-07-30.10,organisation
22518__Conservative__uk.proc.d.1964-11-03.4,interference
21834__Liberal__uk.proc.d.1964-11-06.6,board
22551__Conservative__uk.proc.d.1964-11-20.6,view
22106__Conservative__uk.proc.d.1964-11-25.13,phrase
19153__unknown__uk.proc.d.1964-11-30.7,ups
18237__Conservative__uk.proc.d.1964-12-07.7,machine
10270__Conservative__uk.proc.d.1964-12-07.7,machinery
18706__Labour__uk.proc.d.1964-12-08.14,process
19431__Conservative__uk.proc.d.1964-12-14.13,machine
18904__Conservative__uk.proc.d.1964-12-21.3,pyramid
16421__Labour__uk.proc.d.1965-02-01.20,difficulties
17522__Conservative__uk.proc.d.1965-02-10.4,pedantry
19526__Labour__uk.proc.d.1965-03-08.3,intervention
16748__Conservative__uk.proc.d.1965-03-08.3,intervention
18760__Conservative__uk.proc.d.1965-03-18.4,strings
22551__Conservative__uk.proc.d.1965-03-25.20,word
22558__Conservative__uk.proc.d.1965-04-14.9,attitude
17823__Liberal__uk.proc.d.1965-05-06.7,organisation
22565__Conservative__uk.proc.d.1965-05-19.11,mind
17522__Conservative__uk.proc.d.1965-05-24.6,nonsense
18841__Conservative__uk.proc.d.1965-06-04.7,nonsense
18841__Conservative__uk.proc.d.1965-06-04.7,abortion
18841__Conservative__uk.proc.d.1965-06-04.7,abortions
18235__Labour__uk.proc.d.1965-06-04.7,front
18235__Labour__uk.proc.d.1965-06-04.7,authority
17640__Liberal__uk.proc.d.1965-06-18.4,idea
18577__Conservative__uk.proc.d.1965-07-12.3,nonsense
17756__Labour__uk.proc.d.1965-07-12.3,nonsense
18760__Conservative__uk.proc.d.1965-07-12.7,belief
22078__Conservative__uk.proc.d.1965-07-21.66,mind
22486__Conservative__uk.proc.d.1965-07-28.26,convenience
22228__Conservative__uk.proc.d.1965-08-02.41,delays
22228__Conservative__uk.proc.d.1965-08-02.41,delays
21838__Labour__uk.proc.d.1965-08-02.41,process
18577__Conservative__uk.proc.d.1965-10-29.7,gobbledegook
18577__Conservative__uk.proc.d.1965-10-29.7,nonsense
na__na__uk.proc.d.1965-11-16.11,indecision
18676__Labour__uk.proc.d.1965-11-18.18,cost
18822__Labour__uk.proc.d.1965-11-19.4,Whitehall
18822__Labour__uk.proc.d.1965-11-19.4,mind
21813__Labour__uk.proc.d.1965-12-09.21,machine
19526__Labour__uk.proc.d.1966-01-31.9,machine
16631__Liberal__uk.proc.d.1966-01-31.9,body
16435__Conservative__uk.proc.d.1966-02-01.7,control
21715__Conservative__uk.proc.d.1966-02-08.19,interests
16780__Labour__uk.proc.d.1966-02-15.16,problem
22670__Conservative__uk.proc.d.1966-02-28.36,roller
18235__Labour__uk.proc.d.1966-02-28.36,steamroller
21641__Labour__uk.proc.d.1966-03-02.9,intolerance
19444__Labour__uk.proc.d.1966-03-07.22,court
16426__Labour__uk.proc.d.1966-04-22.8,system
16428__Conservative__uk.proc.d.1966-04-28.19,control
17946__Conservative__uk.proc.d.1966-05-06.4,body
17946__Conservative__uk.proc.d.1966-05-06.4,body
10396__Liberal_Democrats__uk.proc.d.1966-05-06.4,solution
17288__Conservative__uk.proc.d.1966-05-09.9,system
17785__Labour__uk.proc.d.1966-05-12.23,administration
22558__Conservative__uk.proc.d.1966-05-12.23,octopus
21900__Conservative__uk.proc.d.1966-05-23.30,definitions
10037__Labour__uk.proc.d.1966-06-22.11,hatred
16533__Labour__uk.proc.d.1966-06-30.5,principle
na__na__uk.proc.d.1966-07-06.19,foot
21813__Labour__uk.proc.d.1966-07-19.19,machine
na__na__uk.proc.d.1966-07-19.19,machine
na__na__uk.proc.d.1966-07-19.19,empire
21851__Plaid_Cymru__uk.proc.d.1966-07-26.25,control
18562__Conservative__uk.proc.d.1966-08-04.14,interference
16684__Conservative__uk.proc.d.1966-08-04.14,officialese
16684__Conservative__uk.proc.d.1966-08-04.14,officialese
16684__Conservative__uk.proc.d.1966-08-04.14,activity
22091__Labour__uk.proc.d.1966-08-08.28,control
21900__Conservative__uk.proc.d.1966-08-09.21,power
16651__Conservative__uk.proc.d.1966-08-09.21,rigmarole
22107__Labour__uk.proc.d.1966-10-18.12,maladministration
22107__Labour__uk.proc.d.1966-10-18.12,machine
22542__Conservative__uk.proc.d.1966-10-18.12,injustice
18549__Conservative__uk.proc.d.1966-10-18.12,misfeasance
na__na__uk.proc.d.1966-10-19.5,word
21953__Liberal__uk.proc.d.1966-10-20.15,machinery
18261__Conservative__uk.proc.d.1966-10-25.17,machine
19108__Labour__uk.proc.d.1966-10-26.11,burden
na__na__uk.proc.d.1966-10-26.11,procedure
na__na__uk.proc.d.1966-10-26.11,effect
19526__Labour__uk.proc.d.1966-10-26.11,way
17538__Conservative__uk.proc.d.1966-10-27.10,delay
19544__Liberal__uk.proc.d.1966-10-27.10,formality
19108__Labour__uk.proc.d.1966-10-27.10,burden
19437__Conservative__uk.proc.d.1966-10-31.10,body
18562__Conservative__uk.proc.d.1966-11-01.10,detail
na__na__uk.proc.d.1966-11-10.14,ineptitude
18760__Conservative__uk.proc.d.1966-11-14.4,nonsense
18971__Conservative__uk.proc.d.1966-11-15.16,empire
17799__Conservative__uk.proc.d.1966-11-22.20,machine
18562__Conservative__uk.proc.d.1966-11-22.21,fastnesses
22555__Labour__uk.proc.d.1966-11-30.14,impossibility
na__na__uk.proc.d.1966-12-14.10,injustice
na__na__uk.proc.d.1966-12-15.4,purposes
na__na__uk.proc.d.1967-01-17.10,interference
17647__Conservative__uk.proc.d.1967-01-18.7,centralisation
17288__Conservative__uk.proc.d.1967-01-19.5,decision
18683__Conservative__uk.proc.d.1967-01-23.13,approach
