id,adj
10591__Conservative__uk.proc.d.1969-12-18.9,more
21752__Conservative__uk.proc.d.1970-02-10.12,unnecessary
17163__Labour__uk.proc.d.1970-02-10.12,unnecessary
17163__Labour__uk.proc.d.1970-02-10.12,unnecessary
17163__Labour__uk.proc.d.1970-02-10.12,unnecessary
17163__Labour__uk.proc.d.1970-02-10.12,unnecessary
18417__Conservative__uk.proc.d.1970-02-16.8,administrative
18528__Labour__uk.proc.d.1970-02-19.7,large
18528__Labour__uk.proc.d.1970-02-19.7,inhuman
22249__Labour__uk.proc.d.1970-02-20.4,enormous
22249__Labour__uk.proc.d.1970-02-20.4,administrative
19374__Conservative__uk.proc.d.1970-02-25.11,authoritarian
21704__Labour__uk.proc.d.1970-02-26.8,awful
19526__Labour__uk.proc.d.1970-03-26.11,benevolent
21988__Labour__uk.proc.d.1970-04-14.10,undemocratic
21988__Labour__uk.proc.d.1970-04-14.10,most
21722__Labour__uk.proc.d.1970-04-15.9,despotic
na__na__uk.proc.d.1970-04-20.5,massive
21726__Conservative__uk.proc.d.1970-04-21.4,less
18622__Conservative__uk.proc.d.1970-11-10.15,true
22106__Conservative__uk.proc.d.1970-11-18.5,more
18700__Labour__uk.proc.d.1970-12-14.6,great
18700__Labour__uk.proc.d.1970-12-14.6,new
18700__Labour__uk.proc.d.1970-12-14.6,new
18700__Labour__uk.proc.d.1970-12-14.6,industrial
16435__Conservative__uk.proc.d.1970-12-14.6,great
16435__Conservative__uk.proc.d.1970-12-14.6,industrial
18700__Labour__uk.proc.d.1970-12-14.6,unnecessary
20052__Conservative__uk.proc.d.1971-01-15.5,more
20052__Conservative__uk.proc.d.1971-01-15.5,less
17952__Labour__uk.proc.d.1971-01-20.11,impersonal
17952__Labour__uk.proc.d.1971-01-20.11,powerful
20052__Conservative__uk.proc.d.1971-01-22.13,greater
18622__Conservative__uk.proc.d.1971-02-18.13,greater
18562__Conservative__uk.proc.d.1971-04-23.8,technical
16651__Conservative__uk.proc.d.1971-05-05.9,governmental
18683__Conservative__uk.proc.d.1971-05-24.16,greater
22036__Labour__uk.proc.d.1971-06-09.9,international
21721__Labour__uk.proc.d.1971-06-11.3,useless
10573__Labour__uk.proc.d.1971-06-22.13,massive
21715__Conservative__uk.proc.d.1971-06-29.9,enormous
22107__Labour__uk.proc.d.1971-07-01.14,middle
19206__Labour__uk.proc.d.1971-07-06.11,much
na__na__uk.proc.d.1971-07-14.5,vast
19723__Labour__uk.proc.d.1971-07-15.23,far
22111__Conservative__uk.proc.d.1971-10-21.16,excessive
18728__Labour__uk.proc.d.1971-10-22.7,vast
18728__Labour__uk.proc.d.1971-10-22.7,vast
17268__Conservative__uk.proc.d.1971-10-25.6,doctrinaire
17268__Conservative__uk.proc.d.1971-10-25.6,massive
17952__Labour__uk.proc.d.1971-10-26.12,remote
17860__Labour__uk.proc.d.1971-10-27.10,whole
16405__Conservative__uk.proc.d.1971-10-27.10,own
18728__Labour__uk.proc.d.1971-11-03.6,vast
18728__Labour__uk.proc.d.1971-11-03.6,European
18728__Labour__uk.proc.d.1971-11-03.6,vast
19096__Labour__uk.proc.d.1971-11-08.10,enormous
16494__Labour__uk.proc.d.1971-11-15.3,much
22072__Conservative__uk.proc.d.1971-11-16.16,absurd
22072__Conservative__uk.proc.d.1971-11-16.16,unnecessary
17162__Labour__uk.proc.d.1971-11-16.16,less
21822__Labour__uk.proc.d.1971-11-16.16,local
22127__Conservative__uk.proc.d.1971-11-30.14,great
22127__Conservative__uk.proc.d.1971-11-30.14,new
22127__Conservative__uk.proc.d.1971-11-30.14,new
17657__Labour__uk.proc.d.1971-12-03.4,idiotic
22118__Conservative__uk.proc.d.1971-12-07.7,centralised
19314__Conservative__uk.proc.d.1971-12-07.7,bigger
19173__Conservative__uk.proc.d.1971-12-14.10,small
19173__Conservative__uk.proc.d.1971-12-14.10,larger
21742__Conservative__uk.proc.d.1971-12-16.16,efficient
18728__Labour__uk.proc.d.1972-01-17.10,vast
21726__Conservative__uk.proc.d.1972-02-02.4,excessive
18893__Labour__uk.proc.d.1972-02-03.8,huge
10396__Liberal_Democrats__uk.proc.d.1972-02-11.5,international
18728__Labour__uk.proc.d.1972-02-16.8,there
22082__Labour__uk.proc.d.1972-04-11.15,labyrinthine
19526__Labour__uk.proc.d.1972-04-13.11,efficient
16426__Labour__uk.proc.d.1972-04-19.12,only
22533__Labour__uk.proc.d.1972-05-05.5,vast
18562__Conservative__uk.proc.d.1972-05-09.15,enormous
18562__Conservative__uk.proc.d.1972-05-09.15,fiscal
22561__Labour__uk.proc.d.1972-05-26.12,vast
19152__Labour__uk.proc.d.1972-06-13.16,internal
18728__Labour__uk.proc.d.1972-08-03.15,there
18728__Labour__uk.proc.d.1972-08-03.15,vast
22486__Conservative__uk.proc.d.1972-11-09.12,minded
19552__Conservative__uk.proc.d.1972-12-04.4,entrenched
16877__Labour__uk.proc.d.1972-12-14.10,vast
16877__Labour__uk.proc.d.1972-12-14.10,irresponsible
21743__Labour__uk.proc.d.1973-02-05.6,regional
18267__Conservative__uk.proc.d.1973-02-28.9,vast
16394__Ulster_Popular_Unionist__uk.proc.d.1973-03-01.13,monster
18267__Conservative__uk.proc.d.1973-03-05.6,large
19107__Conservative__uk.proc.d.1973-05-21.16,large
na__na__uk.proc.d.1973-05-25.4,amorphous
na__na__uk.proc.d.1973-05-25.4,responsive
22090__Labour__uk.proc.d.1973-07-03.48,generally
19074__Conservative__uk.proc.d.1973-07-09.11,centralised
16651__Conservative__uk.proc.d.1973-07-10.31,further
16651__Conservative__uk.proc.d.1973-07-10.31,domestic
10152__Labour__uk.proc.d.1973-07-19.26,yet
10152__Labour__uk.proc.d.1973-07-19.26,white
21715__Conservative__uk.proc.d.1973-07-19.26,new
21969__Conservative__uk.proc.d.1973-10-17.5,grand
17165__Labour__uk.proc.d.1973-10-22.9,more
16750__Labour__uk.proc.d.1973-11-20.15,petty
18702__Liberal__uk.proc.d.1973-11-21.9,less
10152__Labour__uk.proc.d.1973-11-26.11,more
21742__Conservative__uk.proc.d.1973-11-26.13,all
16950__Ulster_Unionist_Party__uk.proc.d.1973-11-27.4,much
na__na__uk.proc.d.1973-12-17.8,mammoth
22072__Conservative__uk.proc.d.1974-01-17.12,considerable
22072__Conservative__uk.proc.d.1974-01-17.12,extra
18946__Labour__uk.proc.d.1974-01-17.12,administrative
na__na__uk.proc.d.1974-03-19.20,international
14158__Labour__uk.proc.d.1974-03-21.14,spawning
14155__Labour__uk.proc.d.1974-04-10.14,inflated
18930__Conservative__uk.proc.d.1974-05-03.5,huge
10134__Conservative__uk.proc.d.1974-06-12.17,massive
22033__Conservative__uk.proc.d.1974-06-12.17,new
18267__Conservative__uk.proc.d.1974-06-20.9,more
19284__Conservative__uk.proc.d.1974-06-27.8,new
21711__Labour__uk.proc.d.1974-07-05.2,additional
21711__Labour__uk.proc.d.1974-07-05.2,large
21711__Labour__uk.proc.d.1974-07-05.2,local
21924__Labour__uk.proc.d.1974-07-09.5,rigid
10612__Liberal_Democrats__uk.proc.d.1974-07-24.7,undemocratic
21743__Labour__uk.proc.d.1974-07-24.7,administrative
19209__Conservative__uk.proc.d.1974-07-25.13,new
16394__Ulster_Popular_Unionist__uk.proc.d.1974-07-29.31,vast
21831__Scottish_National_Party__uk.proc.d.1974-11-05.9,new
18971__Conservative__uk.proc.d.1974-11-07.7,expensive
18971__Conservative__uk.proc.d.1974-11-07.7,unwieldy
18702__Liberal__uk.proc.d.1974-11-14.9,attendant
22052__Conservative__uk.proc.d.1974-11-18.9,massive
21964__Labour__uk.proc.d.1974-11-20.11,powerful
na__na__uk.proc.d.1974-11-26.9,British
16394__Ulster_Popular_Unionist__uk.proc.d.1974-11-28.24,continental
19420__Liberal__uk.proc.d.1974-12-02.15,eventually
21969__Conservative__uk.proc.d.1974-12-09.4,more
na__na__uk.proc.d.1975-01-16.17,unnecessary
10565__Conservative__uk.proc.d.1975-01-22.13,local
18853__Conservative__uk.proc.d.1975-01-30.13,endless
18673__Conservative__uk.proc.d.1975-01-30.13,additional
17605__Liberal__uk.proc.d.1975-02-03.14,executive
21836__Labour__uk.proc.d.1975-02-03.14,executive
21836__Labour__uk.proc.d.1975-02-03.14,executive
21831__Scottish_National_Party__uk.proc.d.1975-02-04.12,there
21711__Labour__uk.proc.d.1975-02-04.12,greater
16968__Conservative__uk.proc.d.1975-02-06.12,much
17491__Labour__uk.proc.d.1975-02-13.12,multi
17491__Labour__uk.proc.d.1975-02-13.12,-
17491__Labour__uk.proc.d.1975-02-13.12,layer
21701__Labour__uk.proc.d.1975-02-13.12,bloated
16393__Conservative__uk.proc.d.1975-03-03.11,bigger
21726__Conservative__uk.proc.d.1975-03-05.13,big
21904__Labour__uk.proc.d.1975-03-12.13,huge
19420__Liberal__uk.proc.d.1975-03-12.13,enormous
16770__Ulster_Unionist_Party__uk.proc.d.1975-03-13.22,great
17490__Labour__uk.proc.d.1975-03-14.2,more
21742__Conservative__uk.proc.d.1975-03-26.8,elaborate
22249__Labour__uk.proc.d.1975-04-09.11,bigger
10011__Labour__uk.proc.d.1975-04-16.9,excessive
18622__Conservative__uk.proc.d.1975-04-21.9,massive
18622__Conservative__uk.proc.d.1975-04-21.9,new
17660__Conservative__uk.proc.d.1975-04-28.3,absurd
22242__Conservative__uk.proc.d.1975-04-29.7,large
21902__Conservative__uk.proc.d.1975-04-29.7,local
21902__Conservative__uk.proc.d.1975-04-29.7,responsive
21902__Conservative__uk.proc.d.1975-04-29.7,national
21902__Conservative__uk.proc.d.1975-04-29.7,responsive
22041__Liberal__uk.proc.d.1975-04-29.7,central
18853__Conservative__uk.proc.d.1975-04-29.7,local
21735__Conservative__uk.proc.d.1975-05-01.16,massive
17403__Conservative__uk.proc.d.1975-05-01.16,huge
18007__United_Kingdom_Independence_Party__uk.proc.d.1975-05-02.7,massive
18046__Conservative__uk.proc.d.1975-05-05.28,minded
18931__Conservative__uk.proc.d.1975-05-14.4,monstrous
22154__Labour__uk.proc.d.1975-05-15.9,pure
19178__Conservative__uk.proc.d.1975-06-18.14,vast
19178__Conservative__uk.proc.d.1975-06-18.14,new
17464__Liberal__uk.proc.d.1975-06-23.7,classic
19270__Conservative__uk.proc.d.1975-06-24.12,flabby
17691__Conservative__uk.proc.d.1975-06-25.11,new
16780__Labour__uk.proc.d.1975-06-25.11,inflated
19169__Conservative__uk.proc.d.1975-06-25.11,extra
16393__Conservative__uk.proc.d.1975-06-25.11,new
21726__Conservative__uk.proc.d.1975-06-25.12,whole
21904__Labour__uk.proc.d.1975-06-26.8,large
16393__Conservative__uk.proc.d.1975-07-01.15,brontosaurus
16393__Conservative__uk.proc.d.1975-07-02.10,enlarged
21678__Labour__uk.proc.d.1975-07-03.16,new
21678__Labour__uk.proc.d.1975-07-03.16,expensive
21678__Labour__uk.proc.d.1975-07-03.16,outside
16393__Conservative__uk.proc.d.1975-07-03.16,industrial
16393__Conservative__uk.proc.d.1975-07-03.16,new
16394__Ulster_Popular_Unionist__uk.proc.d.1975-07-07.12,unbridled
10565__Conservative__uk.proc.d.1975-07-08.11,Socialist
19169__Conservative__uk.proc.d.1975-07-09.6,huge
19169__Conservative__uk.proc.d.1975-07-09.6,extra
17403__Conservative__uk.proc.d.1975-10-15.4,stupid
21823__Scottish_National_Party__uk.proc.d.1975-10-21.12,top
21823__Scottish_National_Party__uk.proc.d.1975-10-21.12,heavy
17605__Liberal__uk.proc.d.1975-10-21.12,serious
17605__Liberal__uk.proc.d.1975-10-21.12,top
17605__Liberal__uk.proc.d.1975-10-21.12,heavy
17605__Liberal__uk.proc.d.1975-10-21.12,less
16393__Conservative__uk.proc.d.1975-10-22.12,Soviet
10327__Labour__uk.proc.d.1975-10-22.16,such
10591__Conservative__uk.proc.d.1975-11-04.13,enormous
21726__Conservative__uk.proc.d.1975-11-06.9,gigantic
16836__Conservative__uk.proc.d.1975-11-11.15,swollen
16393__Conservative__uk.proc.d.1975-11-11.15,anonymous
16393__Conservative__uk.proc.d.1975-11-11.15,tyrannical
19004__Conservative__uk.proc.d.1975-11-11.15,administrative
21924__Labour__uk.proc.d.1975-11-19.6,super
20052__Conservative__uk.proc.d.1975-11-20.9,central
20052__Conservative__uk.proc.d.1975-11-20.9,central
20052__Conservative__uk.proc.d.1975-11-20.9,central
18586__Conservative__uk.proc.d.1975-11-20.9,further
18673__Conservative__uk.proc.d.1975-11-20.9,stifling
10011__Labour__uk.proc.d.1975-11-24.3,super
10152__Labour__uk.proc.d.1975-11-25.5,yet
10152__Labour__uk.proc.d.1975-11-25.5,centralised
17853__Conservative__uk.proc.d.1975-11-25.13,centralised
17853__Conservative__uk.proc.d.1975-11-25.13,centralised
22558__Conservative__uk.proc.d.1975-11-25.13,enormous
22227__Conservative__uk.proc.d.1975-11-25.13,more
17381__Labour__uk.proc.d.1975-11-25.13,centralised
18760__Conservative__uk.proc.d.1975-11-25.13,more
18354__Conservative__uk.proc.d.1975-12-03.8,excessive
17491__Labour__uk.proc.d.1975-12-04.15,inhuman
19212__Labour__uk.proc.d.1975-12-09.10,arrogant
19169__Conservative__uk.proc.d.1975-12-10.4,more
19156__Conservative__uk.proc.d.1975-12-15.10,new
19420__Liberal__uk.proc.d.1975-12-18.21,Even
21924__Labour__uk.proc.d.1976-01-13.5,legalistic
21924__Labour__uk.proc.d.1976-01-13.5,judicial
17607__Conservative__uk.proc.d.1976-01-13.5,national
17607__Conservative__uk.proc.d.1976-01-13.5,electoral
19178__Conservative__uk.proc.d.1976-01-13.5,greater
10011__Labour__uk.proc.d.1976-01-13.5,costly
10591__Conservative__uk.proc.d.1976-01-13.5,more
17905__Labour__uk.proc.d.1976-01-14.7,more
22158__Labour__uk.proc.d.1976-01-14.7,local
21989__Labour__uk.proc.d.1976-01-14.7,large
10446__Labour__uk.proc.d.1976-01-15.8,elitist
14158__Labour__uk.proc.d.1976-01-15.8,own
14158__Labour__uk.proc.d.1976-01-15.8,huge
14158__Labour__uk.proc.d.1976-01-15.8,top
18931__Conservative__uk.proc.d.1976-01-15.8,new
17163__Labour__uk.proc.d.1976-01-19.8,additional
22244__Conservative__uk.proc.d.1976-01-19.8,extra
22005__Labour__uk.proc.d.1976-01-23.5,additional
18498__Labour__uk.proc.d.1976-01-26.7,local
18853__Conservative__uk.proc.d.1976-01-26.8,more
22251__Conservative__uk.proc.d.1976-01-29.9,bloated
22486__Conservative__uk.proc.d.1976-01-30.4,more
22242__Conservative__uk.proc.d.1976-02-02.6,important
22242__Conservative__uk.proc.d.1976-02-02.6,considerable
16418__Conservative__uk.proc.d.1976-02-04.10,discredited
17403__Conservative__uk.proc.d.1976-02-04.13,local
22010__Conservative__uk.proc.d.1976-02-04.13,monstrous
21717__Liberal_Democrats__uk.proc.d.1976-02-10.8,greater
17616__Conservative__uk.proc.d.1976-03-05.4,yet
17616__Conservative__uk.proc.d.1976-03-05.4,small
16426__Labour__uk.proc.d.1976-03-09.6,political
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,non
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,-
10635__Plaid_Cymru__uk.proc.d.1976-03-09.12,productive
16426__Labour__uk.proc.d.1976-03-10.3,Stalinist
19190__Liberal_Democrats__uk.proc.d.1976-03-10.4,European
21956__Labour__uk.proc.d.1976-03-12.4,remote
21956__Labour__uk.proc.d.1976-03-12.4,great
17043__Conservative__uk.proc.d.1976-03-12.10,spiteful
17822__Labour__uk.proc.d.1976-03-16.11,central
17822__Labour__uk.proc.d.1976-03-16.11,European
17822__Labour__uk.proc.d.1976-03-16.11,central
17208__Conservative__uk.proc.d.1976-03-25.31,extra
21715__Conservative__uk.proc.d.1976-03-26.6,more
21756__Labour__uk.proc.d.1976-03-26.6,more
22249__Labour__uk.proc.d.1976-03-29.11,undemocratic
22249__Labour__uk.proc.d.1976-03-29.11,faceless
18175__Labour__uk.proc.d.1976-03-29.11,powerful
19190__Liberal_Democrats__uk.proc.d.1976-03-30.26,great
19190__Liberal_Democrats__uk.proc.d.1976-03-30.26,European
10327__Labour__uk.proc.d.1976-04-02.3,centralised
21956__Labour__uk.proc.d.1976-04-02.4,local
16922__Conservative__uk.proc.d.1976-04-07.9,additional
na__na__uk.proc.d.1976-04-09.3,tedious
19169__Conservative__uk.proc.d.1976-04-09.3,more
19169__Conservative__uk.proc.d.1976-04-09.3,less
10659__Conservative__uk.proc.d.1976-04-09.4,whole
10659__Conservative__uk.proc.d.1976-04-09.4,whole
22158__Labour__uk.proc.d.1976-04-26.8,much
21725__Labour__uk.proc.d.1976-04-27.9,high
10011__Labour__uk.proc.d.1976-04-28.12,more
19156__Conservative__uk.proc.d.1976-04-28.12,central
19093__Labour__uk.proc.d.1976-04-28.12,extravagant
18971__Conservative__uk.proc.d.1976-05-04.8,elaborate
10573__Labour__uk.proc.d.1976-05-05.17,new
19270__Conservative__uk.proc.d.1976-05-17.7,Socialist
19270__Conservative__uk.proc.d.1976-05-17.7,egalitarian
16472__Conservative__uk.proc.d.1976-05-18.11,enormous
19392__Conservative__uk.proc.d.1976-05-18.11,new
16389__Labour__uk.proc.d.1976-05-19.13,whole
16454__Conservative__uk.proc.d.1976-05-20.12,vast
16443__Conservative__uk.proc.d.1976-06-07.39,large
16443__Conservative__uk.proc.d.1976-06-07.39,new
16443__Conservative__uk.proc.d.1976-06-07.39,new
16426__Labour__uk.proc.d.1976-06-09.6,total
22127__Conservative__uk.proc.d.1976-06-09.8,vast
22127__Conservative__uk.proc.d.1976-06-09.8,vast
10016__Labour__uk.proc.d.1976-06-09.8,massive
16405__Conservative__uk.proc.d.1976-06-11.3,diminish
22078__Conservative__uk.proc.d.1976-06-17.17,major
22078__Conservative__uk.proc.d.1976-06-17.17,new
10181__Labour__uk.proc.d.1976-06-17.17,international
14158__Labour__uk.proc.d.1976-06-21.3,excessive
22529__Conservative__uk.proc.d.1976-06-21.11,own
22529__Conservative__uk.proc.d.1976-06-21.11,much
10565__Conservative__uk.proc.d.1976-06-21.11,administrative
19173__Conservative__uk.proc.d.1976-06-30.10,large
19173__Conservative__uk.proc.d.1976-06-30.10,enough
19473__Labour__uk.proc.d.1976-07-07.9,enormous
18673__Conservative__uk.proc.d.1976-07-07.13,less
18673__Conservative__uk.proc.d.1976-07-07.13,additional
18673__Conservative__uk.proc.d.1976-07-07.13,massive
na__na__uk.proc.d.1976-07-08.10,unnecessary
16968__Conservative__uk.proc.d.1976-07-12.17,more
10635__Plaid_Cymru__uk.proc.d.1976-07-13.17,extra
22170__Liberal__uk.proc.d.1976-07-26.8,enough
17490__Labour__uk.proc.d.1976-07-27.11,more
19420__Liberal__uk.proc.d.1976-07-28.9,central
19398__Labour__uk.proc.d.1976-07-28.9,little
17853__Conservative__uk.proc.d.1976-08-02.9,unscathed
22051__Labour__uk.proc.d.1976-08-03.18,unnecessary
18673__Conservative__uk.proc.d.1976-10-11.8,greater
16393__Conservative__uk.proc.d.1976-10-14.18,wretched
10592__Conservative__uk.proc.d.1976-10-14.18,vast
16393__Conservative__uk.proc.d.1976-10-14.18,outside
16393__Conservative__uk.proc.d.1976-10-14.18,vast
10565__Conservative__uk.proc.d.1976-10-21.4,petty
18893__Labour__uk.proc.d.1976-10-21.4,petty
17255__Ulster_Unionist_Party__uk.proc.d.1976-10-26.15,monumental
22158__Labour__uk.proc.d.1976-11-01.3,huge
22558__Conservative__uk.proc.d.1976-11-03.3,swollen
22558__Conservative__uk.proc.d.1976-11-03.3,local
10628__Scottish_National_Party__uk.proc.d.1976-11-10.5,same
10628__Scottish_National_Party__uk.proc.d.1976-11-10.5,costly
10628__Scottish_National_Party__uk.proc.d.1976-11-10.5,insensitive
10628__Scottish_National_Party__uk.proc.d.1976-11-10.5,blind
19209__Conservative__uk.proc.d.1976-11-15.12,ecclesiastical
19209__Conservative__uk.proc.d.1976-11-15.12,ecclesiastical
22033__Conservative__uk.proc.d.1976-11-15.12,greater
19169__Conservative__uk.proc.d.1976-11-16.10,public
19169__Conservative__uk.proc.d.1976-11-16.12,public
19291__Labour__uk.proc.d.1976-11-18.14,centralised
17319__Labour__uk.proc.d.1976-11-19.3,absolute
22490__Conservative__uk.proc.d.1976-11-25.6,new
18487__Conservative__uk.proc.d.1976-11-29.9,monumental
22555__Social_Democratic_Party__uk.proc.d.1976-12-01.10,centralised
10158__Labour__uk.proc.d.1976-12-06.6,vast
19152__Labour__uk.proc.d.1976-12-06.8,colossal
22049__Conservative__uk.proc.d.1976-12-07.9,giant
22553__Conservative__uk.proc.d.1976-12-07.9,governmental
10289__Conservative__uk.proc.d.1976-12-10.12,huge
19284__Conservative__uk.proc.d.1976-12-13.6,more
14158__Labour__uk.proc.d.1976-12-13.6,massive
21924__Labour__uk.proc.d.1976-12-13.6,local
19004__Conservative__uk.proc.d.1976-12-13.6,burdensome
10591__Conservative__uk.proc.d.1976-12-14.14,additional
10591__Conservative__uk.proc.d.1976-12-14.14,extra
19169__Conservative__uk.proc.d.1976-12-14.14,more
16771__Conservative__uk.proc.d.1976-12-14.14,unproductive
21848__Labour__uk.proc.d.1976-12-14.14,more
17442__Conservative__uk.proc.d.1976-12-14.14,unresponsive
17442__Conservative__uk.proc.d.1976-12-14.14,remote
17442__Conservative__uk.proc.d.1976-12-14.14,unresponsive
16425__Conservative__uk.proc.d.1976-12-14.14,overblown
16425__Conservative__uk.proc.d.1976-12-14.14,costly
16393__Conservative__uk.proc.d.1976-12-14.14,more
21902__Conservative__uk.proc.d.1976-12-15.30,additional
18287__Labour__uk.proc.d.1976-12-20.7,biggest
17403__Conservative__uk.proc.d.1976-12-20.7,massive
17403__Conservative__uk.proc.d.1976-12-20.7,unnecessary
19500__Labour__uk.proc.d.1976-12-23.20,frustrating
19169__Conservative__uk.proc.d.1977-01-13.10,great
10591__Conservative__uk.proc.d.1977-01-13.10,much
16407__Labour__uk.proc.d.1977-01-13.10,useless
19169__Conservative__uk.proc.d.1977-01-19.9,extra
19303__Liberal__uk.proc.d.1977-01-24.11,tremendous
10289__Conservative__uk.proc.d.1977-01-24.12,much
19169__Conservative__uk.proc.d.1977-01-25.8,more
22244__Conservative__uk.proc.d.1977-01-27.10,local
18893__Labour__uk.proc.d.1977-01-27.10,local
16426__Labour__uk.proc.d.1977-02-01.8,whole
18930__Conservative__uk.proc.d.1977-02-04.4,industrial
16418__Conservative__uk.proc.d.1977-02-09.12,new
22496__Conservative__uk.proc.d.1977-02-09.12,new
na__na__uk.proc.d.1977-02-14.21,excessive
