w,p1,p2,p12,pmi_reg,pmi_2,pmi_3,npmi,period
rate,110,18220,2,-19.934595052214075,-18.934595052214075,-17.934595052214075,28.759541423958915,1960-1963
individual,110,5576,2,-18.226374559393083,-17.226374559393083,-16.226374559393083,26.295100190221167,1960-1963
attitude,110,4569,2,-17.93902244073311,-16.93902244073311,-15.939022440733108,25.880538713641485,1960-1963
many,110,40462,2,-21.085639725841524,-20.085639725841524,-19.085639725841524,30.42014786644289,1960-1963
danger,110,4933,2,-18.049609285519153,-17.049609285519153,-16.049609285519153,26.04008180620187,1960-1963
andrew,110,117,2,-12.651724433108065,-11.651724433108063,-10.651724433108065,18.252580098338736,1960-1963
recognise,110,7202,2,-18.59554159771494,-17.59554159771494,-16.59554159771494,26.827695645667777,1960-1963
create,110,4773,6,-16.417077833855707,-13.832115333134553,-11.247152832413395,9.162545595993802,1960-1963
private,110,10645,3,-18.57428554214316,-16.989323041422004,-15.404360540700846,16.907043307026434,1960-1963
surely,110,6503,3,-17.863286921243763,-16.278324420522605,-14.693361919801449,16.25986447220622,1960-1963
enormous,110,1964,2,-16.720938927839352,-15.720938927839354,-14.720938927839354,24.123215670201056,1960-1963
people,110,56615,2,-21.57025643515198,-20.57025643515198,-19.57025643515198,31.11930198969701,1960-1963
always,110,10893,3,-18.607510928324867,-17.02254842760371,-15.437585926882555,16.93728635684885,1960-1963
build,110,10860,3,-18.603133695495227,-17.018171194774073,-15.433208694052915,16.933302027823235,1960-1963
necessary,110,12459,2,-19.386260370670612,-18.386260370670612,-17.38626037067061,27.96846169814873,1960-1963
minister,110,62152,4,-20.704872909833067,-18.70487290983307,-16.70487290983307,14.935408734626204,1960-1963
describe,110,3724,2,-17.643997071083454,-16.643997071083454,-15.643997071083453,25.454907075911496,1960-1963
part,110,31467,4,-19.72291173464557,-17.722911734645574,-15.722911734645574,14.227073475731954,1960-1963
view,110,30537,2,-20.67963042967795,-19.67963042967795,-18.67963042967795,29.834400268312883,1960-1963
executive,110,1699,2,-16.51182985070888,-15.51182985070888,-14.51182985070888,23.821535041620056,1960-1963
therefore,110,19984,2,-20.067917475132617,-19.067917475132617,-18.067917475132617,28.951885022342797,1960-1963
large,110,15697,3,-19.134598450916567,-17.54963595019541,-15.964673449474251,17.417062095777375,1960-1963
force,110,12691,2,-19.41287784532642,-18.41287784532642,-17.41287784532642,28.006862596835653,1960-1963
country,110,48314,5,-20.01958529913042,-17.697657204243054,-15.375729109355692,12.438867721745767,1960-1963
european,110,4349,2,-17.867827706988727,-16.867827706988727,-15.867827706988729,25.777826424331057,1960-1963
head,110,3112,3,-16.800023557789697,-15.215061057068539,-13.630098556347384,15.292040450555142,1960-1963
side,110,18939,2,-19.990432250008805,-18.990432250008805,-17.990432250008805,28.840097472314508,1960-1963
control,110,11887,3,-18.733494250983174,-17.148531750262016,-15.563569249540862,17.05196131903323,1960-1963
kind,110,15983,2,-19.7456103197948,-18.7456103197948,-17.7456103197948,28.486894087693898,1960-1963
excise,110,484,2,-14.700222950799255,-13.700222950799255,-12.700222950799255,21.20793875108021,1960-1963
great,110,45594,3,-20.672953575958317,-19.08799107523716,-17.503028574516005,18.81733327507281,1960-1963
service,110,32066,2,-20.750116492376588,-19.750116492376588,-18.750116492376588,29.936090161419997,1960-1963
inland,110,1499,2,-16.33114438147252,-15.33114438147252,-14.33114438147252,23.560861011192063,1960-1963
bureaucracy,110,110,110,-6.78135971352466,0.0,6.78135971352466,1.4426950408889634,1960-1963
system,110,11837,2,-19.31237557999225,-18.31237557999225,-17.31237557999225,27.861868477039938,1960-1963
friend,110,85230,3,-21.57547092460156,-19.990508423880406,-18.405545923159252,19.63883996851914,1960-1963
include,110,10783,2,-19.177830707435046,-18.177830707435046,-17.177830707435046,27.667761256624622,1960-1963
know,110,47187,7,-19.500106623425726,-16.69275170136812,-13.885396779310517,10.021072469811877,1960-1963
work,110,31911,2,-20.743125912359957,-19.743125912359954,-18.743125912359954,29.926004886297065,1960-1963
rather,110,15183,2,-19.67152897325454,-18.67152897325454,-17.67152897325454,28.380017296417886,1960-1963
whole,110,21698,2,-20.18663416233109,-19.18663416233109,-18.18663416233109,29.123156998234798,1960-1963
revenue,110,4080,2,-17.775713150383517,-16.775713150383517,-15.775713150383517,25.644933210323032,1960-1963
course,110,20525,3,-19.521491814356033,-17.93652931363488,-16.35156681291372,17.76922761170157,1960-1963
remind,110,3560,2,-17.57902123937842,-16.57902123937842,-15.57902123937842,25.361166765733007,1960-1963
danish,110,158,2,-13.085140461701764,-12.085140461701764,-11.085140461701764,18.877867253432658,1960-1963
power,110,22116,4,-19.21416256987653,-17.21416256987653,-15.21416256987653,13.860088527197608,1960-1963
believe,110,23979,6,-18.745881087421896,-16.160918586700742,-13.575956085979586,10.46227543895621,1960-1963
extraordinary,110,1330,2,-16.158570243913214,-15.158570243913212,-14.158570243913212,23.311889158749562,1960-1963
become,110,11995,2,-19.331505250705458,-18.331505250705458,-17.331505250705458,27.889466758111723,1960-1963
rule,110,5629,2,-18.24002264639248,-17.24002264639248,-16.24002264639248,26.314790217652817,1960-1963
probably,110,5685,2,-18.25430434730427,-17.25430434730427,-16.25430434730427,26.33539435673372,1960-1963
vast,110,2131,5,-15.516746496420001,-13.194818401532638,-10.872890306645276,9.641096668931208,1960-1963
decision,110,12762,2,-19.420926532206487,-18.42092653220649,-17.42092653220649,28.018474397483192,1960-1963
must,110,41613,3,-20.54114389249018,-18.95618139176902,-17.371218891047864,18.697354930730842,1960-1963
ombudsman,110,64,2,-11.78135971352466,-10.78135971352466,-9.78135971352466,16.996909233631047,1960-1963
profit,110,6049,2,-18.343840658873976,-17.343840658873976,-16.343840658873976,26.46456794941482,1960-1963
stand,110,7323,2,-18.61957879402697,-17.61957879402697,-16.61957879402697,26.862373989584018,1960-1963
would,110,123592,12,-20.11162304914072,-16.526660548419564,-12.94169804769841,8.093512507142488,1960-1963
well,110,38245,5,-19.682415146077933,-17.36048705119057,-15.03855895630321,12.229372126763446,1960-1963
much,110,36795,2,-20.94858182769078,-19.94858182769078,-18.94858182769078,30.22241511646615,1960-1963
customs,110,786,2,-15.399745215783266,-14.399745215783266,-13.399745215783266,22.217136053764058,1960-1963
talk,110,9392,2,-18.978576406634712,-17.978576406634712,-16.978576406634712,27.38029806498418,1960-1963
state,110,27733,6,-18.95571327980933,-16.370750779088176,-13.785788278367017,10.579385015320184,1960-1963
investigate,110,1196,2,-16.005361387722765,-15.005361387722767,-14.005361387722767,23.09085550170333,1960-1963
afraid,110,1894,2,-16.668580328993045,-15.668580328993045,-14.668580328993045,24.04767817929759,1960-1963
mere,110,790,2,-15.407068556589126,-14.407068556589124,-13.407068556589124,22.22770140122741,1960-1963
fight,110,2097,2,-16.815470859621254,-15.815470859621254,-14.815470859621254,24.25959641938846,1960-1963
think,110,77232,3,-21.433308324248106,-19.84834582352695,-18.263383322805794,19.50943799311815,1960-1963
house,110,77346,6,-20.435436276019754,-17.8504737752986,-15.265511274577444,11.405234143857472,1960-1963
lead,110,7162,4,-17.587506516845185,-15.587506516845185,-13.587506516845183,12.686704216727437,1960-1963
something,110,17335,2,-19.862759929614857,-18.862759929614857,-17.862759929614853,28.65590524882337,1960-1963
erect,110,555,2,-14.897703674762127,-13.897703674762127,-12.897703674762127,21.49284321221261,1960-1963
question,110,45613,3,-20.673554652765436,-19.08859215204428,-17.503629651323124,18.817880398760863,1960-1963
increase,110,31922,3,-20.158660635507545,-18.57369813478639,-16.988735634065232,18.349203666697257,1960-1963
certain,110,17478,2,-19.874612200386167,-18.874612200386164,-17.874612200386164,28.673004461088414,1960-1963
measure,110,9320,2,-18.967473953066303,-17.967473953066303,-16.967473953066303,27.36428061027934,1960-1963
form,110,11966,2,-19.328013061179618,-18.328013061179615,-17.328013061179615,27.884428593600948,1960-1963
ordinary,110,4207,3,-17.234973315572294,-15.650010814851138,-14.06504831412998,15.687948781700703,1960-1963
however,110,13570,2,-19.509492813830878,-18.509492813830878,-17.509492813830875,28.146248532772677,1960-1963
member,110,132913,4,-21.801482407084983,-19.801482407084983,-17.801482407084983,15.726445276364743,1960-1963
idea,110,7184,2,-18.59193134826581,-17.59193134826581,-16.59193134826581,26.822487156691142,1960-1963
pure,110,373,2,-14.324391533779899,-13.324391533779899,-12.324391533779899,20.665728629536112,1960-1963
deal,110,35564,2,-20.89948969102194,-19.89948969102194,-18.89948969102194,30.15159013434737,1960-1963
time,110,61546,2,-21.690737189139053,-20.69073718913905,-19.69073718913905,31.293118975996727,1960-1963
benefit,110,9213,2,-18.950815011221692,-17.950815011221692,-16.950815011221692,27.340246837493662,1960-1963
expenditure,110,8864,3,-18.310139378852693,-16.725176878131535,-15.14021437741038,16.666607107636473,1960-1963
take,110,67817,3,-21.245756558066176,-19.66079405734502,-18.07583155662386,19.338721018516214,1960-1963
make,110,110546,6,-20.950684510815375,-18.365722010094217,-15.780759509373063,11.69279965900868,1960-1963
public,110,22981,3,-19.684551169434087,-18.099588668712933,-16.51462616799178,17.91765063296209,1960-1963
department,110,8484,2,-18.831888619055217,-17.831888619055217,-16.831888619055217,27.168672321284273,1960-1963
process,110,3351,2,-17.491735684729132,-16.491735684729132,-15.491735684729132,25.235240328899238,1960-1963
government,110,90799,3,-21.66678600106975,-20.08182350034859,-18.496860999627433,19.721958533102914,1960-1963
involve,110,8340,3,-18.222228881135532,-16.637266380414374,-15.052303879693218,16.586587524182026,1960-1963
swollen,110,26,2,-10.481799431665753,-9.481799431665753,-8.48179943166575,15.122040059656937,1960-1963
complain,110,1891,2,-16.66629336147442,-15.666293361474422,-14.66629336147442,24.044378782599797,1960-1963
year,110,74236,2,-21.96119107003162,-20.96119107003162,-19.96119107003162,31.68330144874961,1960-1963
tape,110,175,4,-12.232570825356989,-10.232570825356989,-8.232570825356989,8.82393463353277,1960-1963
another,110,18115,3,-19.341294398144154,-17.756331897422996,-16.17136939670184,17.605204854928715,1960-1963
right,110,99354,4,-21.38165014473623,-19.38165014473623,-17.38165014473623,15.423600314916873,1960-1963
grow,110,3636,3,-17.02453369699761,-15.439571196276455,-13.854608695555298,15.496398386037637,1960-1963
case,110,40973,3,-20.518783121653225,-18.933820620932067,-17.348858120210913,18.677001279977436,1960-1963
bureaucratic,110,123,3,-12.138911718142744,-10.553949217421588,-8.968986716700432,11.049313614413704,1960-1963
individual,110,5524,3,-17.627894817061556,-16.042932316340398,-14.457969815619242,16.045601345341343,1961-1964
apparatus,110,267,2,-13.842055645212215,-12.842055645212215,-11.842055645212215,19.969865035056742,1961-1964
danger,110,4600,3,-17.363815358635243,-15.778852857914085,-14.19389035719293,15.805225863335343,1961-1964
andrew,110,119,2,-12.676177476832605,-11.676177476832605,-10.676177476832605,18.287858383254772,1961-1964
addition,110,3288,2,-17.46435429720634,-16.46435429720634,-15.464354297206343,25.19573733690745,1961-1964
recognise,110,7321,3,-18.034222222000196,-16.44925972127904,-14.864297220557887,16.415456488169983,1961-1964
create,110,5048,5,-16.760927813619844,-14.438999718732484,-12.117071623845122,10.414149986233864,1961-1964
private,110,9419,3,-18.39775539683417,-16.812792896113017,-15.227830395391859,16.746358644084058,1961-1964
surely,110,6360,2,-18.41617076369638,-17.41617076369638,-16.41617076369638,26.56891823294908,1961-1964
enormous,110,2027,2,-16.76649008699156,-15.76649008699156,-14.766490086991558,24.18893210161669,1961-1964
people,110,55831,3,-20.965175989096657,-19.3802134883755,-17.79525098765434,19.083325578410882,1961-1964
always,110,10865,2,-19.188760267593306,-18.188760267593306,-17.188760267593306,27.683529278864043,1961-1964
build,110,11073,4,-18.216118236491425,-16.216118236491425,-14.216118236491425,13.140151722016595,1961-1964
necessary,110,12528,2,-19.3942282108157,-18.3942282108157,-17.3942282108157,27.979956861612646,1961-1964
minister,110,64250,3,-21.16780604665947,-19.582843545938314,-17.997881045217156,19.26776740529821,1961-1964
part,110,31308,2,-20.71560344306327,-19.71560344306327,-18.71560344306327,29.886298356329714,1961-1964
gentleman,110,57829,2,-21.60086524780636,-20.60086524780636,-19.60086524780636,31.16346117192099,1961-1964
additional,110,4358,2,-17.870810194640566,-16.870810194640566,-15.870810194640566,25.782129244475875,1961-1964
therefore,110,19926,2,-20.063724221748522,-19.063724221748522,-18.063724221748522,28.945835436480372,1961-1964
large,110,15698,2,-19.719652857676348,-18.719652857676348,-17.719652857676348,28.449445385821544,1961-1964
country,110,48451,5,-20.02367044050724,-17.701742345619877,-15.379814250732514,12.4414059627958,1961-1964
head,110,3327,2,-17.481365864407525,-16.481365864407525,-15.481365864407525,25.220279840546343,1961-1964
control,110,10511,4,-18.14097202463974,-16.14097202463974,-14.140972024639742,13.085945188426587,1961-1964
tendency,110,922,2,-15.629982653953999,-14.629982653953999,-13.629982653953999,22.549298464039953,1961-1964
kind,110,15994,3,-19.161640385360396,-17.576677884639242,-15.991715383918082,17.44167672527202,1961-1964
excise,110,521,2,-14.80649927580317,-13.80649927580317,-12.806499275803167,21.361263078127262,1961-1964
still,110,14156,2,-19.57048575994989,-18.57048575994989,-17.57048575994989,28.234242753667782,1961-1964
great,110,44628,2,-21.227021246857806,-20.227021246857806,-19.227021246857806,30.624118285686418,1961-1964
service,110,33195,3,-20.215075544213033,-18.63011304349188,-17.045150542770724,18.400554729567563,1961-1964
bureaucracy,110,110,110,-6.78135971352466,0.0,6.78135971352466,1.4426950408889634,1961-1964
friend,110,85422,2,-22.163679769517096,-21.163679769517092,-20.163679769517092,31.975430891333357,1961-1964
know,110,47359,7,-19.505355789350933,-16.698000867293327,-13.890645945235722,10.023770007479666,1961-1964
work,110,33120,2,-20.796774765911348,-19.796774765911348,-18.796774765911348,30.003403821265035,1961-1964
absolutely,110,3337,2,-17.48569568470698,-16.48569568470698,-15.48569568470698,25.226526450820305,1961-1964
rather,110,15055,2,-19.659314801136702,-18.659314801136702,-17.659314801136702,28.362395970874918,1961-1964
authority,110,33602,2,-20.817619198227266,-19.817619198227266,-18.817619198227266,30.033475980397355,1961-1964
course,110,20819,3,-19.54201036561618,-17.957047864895024,-16.372085364173866,17.78790440193211,1961-1964
danish,110,145,2,-12.961268803539593,-11.961268803539596,-10.961268803539594,18.6991582264954,1961-1964
power,110,22081,5,-18.889949508272583,-16.56802141338522,-14.246093318497858,11.736985541556917,1961-1964
opposite,110,11822,3,-18.725583718054395,-17.14062121733324,-15.555658716612083,17.04476084165793,1961-1964
believe,110,23861,6,-18.738764099124957,-16.1538015984038,-13.568839097682643,10.458303372158648,1961-1964
extraordinary,110,1382,2,-16.213901613912917,-15.213901613912919,-14.213901613912919,23.391715451853727,1961-1964
rule,110,5720,2,-18.26315914519041,-17.26315914519041,-16.26315914519041,26.348169129732128,1961-1964
respect,110,11213,2,-19.234244411011275,-18.234244411011275,-17.234244411011275,27.74914902701223,1961-1964
present,110,27931,2,-20.550939319725074,-19.550939319725074,-18.550939319725074,29.648738242177373,1961-1964
vast,110,2148,5,-15.52820989662271,-13.206281801735349,-10.884353706847985,9.64821927994599,1961-1964
decision,110,13134,2,-19.462378453426762,-18.462378453426762,-17.462378453426762,28.078276878663004,1961-1964
must,110,42251,3,-20.563095079971866,-18.978132579250712,-17.393170078529554,18.717335762647714,1961-1964
ombudsman,110,79,2,-12.085140461701764,-11.085140461701764,-10.085140461701762,17.435172212543694,1961-1964
